Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2011/12/20,11:55PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,-,243.1V,15.005kWh,"1,584W",
2011/12/20,11:50PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,-,243.4V,14.873kWh,"1,584W",
2011/12/20,11:45PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,-,243.6V,14.741kWh,"1,608W",
2011/12/20,11:40PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.3C,243.2V,14.607kWh,"1,656W",
2011/12/20,11:35PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.4C,246.2V,14.469kWh,"1,752W",
2011/12/20,11:30PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.4C,245.9V,14.323kWh,"1,824W",
2011/12/20,11:25PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.4C,246.1V,14.171kWh,"1,776W",
2011/12/20,11:20PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.5C,245.1V,14.023kWh,"1,608W",
2011/12/20,11:15PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.5C,245.1V,13.889kWh,"1,512W",
2011/12/20,11:10PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.5C,245.0V,13.763kWh,"1,488W",
2011/12/20,11:05PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.5C,243.2V,13.639kWh,"2,520W",
2011/12/20,11:00PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.6C,241.7V,13.429kWh,"1,728W",
2011/12/20,10:55PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.6C,241.5V,13.285kWh,"1,776W",
2011/12/20,10:50PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.6C,243.0V,13.137kWh,"1,728W",
2011/12/20,10:45PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.7C,243.5V,12.993kWh,"1,728W",
2011/12/20,10:40PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,10.7C,242.1V,12.849kWh,"1,752W",
2011/12/20,10:35PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.1C,242.4V,12.703kWh,"1,800W",
2011/12/20,10:30PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.1C,242.3V,12.553kWh,"1,944W",
2011/12/20,10:25PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.2C,242.0V,12.391kWh,"1,896W",
2011/12/20,10:20PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.1C,241.9V,12.233kWh,"1,920W",
2011/12/20,10:15PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.2C,242.0V,12.073kWh,"1,728W",
2011/12/20,10:10PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.2C,243.7V,11.929kWh,"1,608W",
2011/12/20,10:05PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.2C,242.6V,11.795kWh,"2,256W",
2011/12/20,10:00PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.2C,242.4V,11.607kWh,768W,
2011/12/20,9:55PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.5C,241.7V,11.543kWh,912W,
2011/12/20,9:50PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.5C,241.1V,11.467kWh,720W,
2011/12/20,9:45PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.6C,241.8V,11.407kWh,816W,
2011/12/20,9:40PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.7C,240.5V,11.339kWh,576W,
2011/12/20,9:35PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.7C,241.8V,11.291kWh,648W,
2011/12/20,9:30PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.9C,243.3V,11.237kWh,696W,
2011/12/20,9:25PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.9C,243.1V,11.179kWh,696W,
2011/12/20,9:20PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,11.9C,242.9V,11.121kWh,744W,
2011/12/20,9:15PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.0C,242.8V,11.059kWh,648W,
2011/12/20,9:10PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.0C,243.2V,11.005kWh,576W,
2011/12/20,9:05PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.1C,243.0V,10.957kWh,600W,
2011/12/20,9:00PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.1C,242.0V,10.907kWh,552W,
2011/12/20,8:55PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.2C,242.6V,10.861kWh,552W,
2011/12/20,8:50PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.2C,241.5V,10.815kWh,528W,
2011/12/20,8:45PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.2C,241.5V,10.771kWh,552W,
2011/12/20,8:40PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.2C,243.2V,10.725kWh,408W,
2011/12/20,8:35PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.4C,243.7V,10.691kWh,408W,
2011/12/20,8:30PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.9C,243.3V,10.657kWh,480W,
2011/12/20,8:25PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.9C,241.9V,10.617kWh,648W,
2011/12/20,8:20PM,228.908kWh,6.905kWh/kW,0W,0W,0.000kW/kW,12.9C,241.9V,10.563kWh,696W,
2011/12/20,8:15PM,228.908kWh,6.905kWh/kW,24W,24W,0.001kW/kW,13.0C,242.9V,10.505kWh,720W,
2011/12/20,8:10PM,228.906kWh,6.905kWh/kW,144W,144W,0.004kW/kW,13.0C,243.1V,10.445kWh,672W,
2011/12/20,8:05PM,228.894kWh,6.905kWh/kW,300W,300W,0.009kW/kW,13.7C,242.3V,10.389kWh,564W,
2011/12/20,8:00PM,228.869kWh,6.904kWh/kW,420W,432W,0.013kW/kW,13.7C,243.0V,10.342kWh,444W,
2011/12/20,7:55PM,228.833kWh,6.903kWh/kW,516W,504W,0.015kW/kW,13.7C,241.8V,10.305kWh,564W,
2011/12/20,7:50PM,228.791kWh,6.902kWh/kW,624W,624W,0.019kW/kW,14.0C,241.5V,10.258kWh,552W,
2011/12/20,7:45PM,228.739kWh,6.900kWh/kW,720W,720W,0.022kW/kW,14.2C,240.3V,10.212kWh,576W,
2011/12/20,7:40PM,228.679kWh,6.898kWh/kW,"1,308W","1,296W",0.039kW/kW,14.2C,240.3V,10.164kWh,588W,
2011/12/20,7:35PM,228.571kWh,6.895kWh/kW,"1,692W","1,692W",0.051kW/kW,14.2C,245.1V,10.115kWh,492W,
2011/12/20,7:30PM,228.430kWh,6.891kWh/kW,"1,980W","1,980W",0.060kW/kW,15.1C,243.9V,10.074kWh,444W,
2011/12/20,7:25PM,228.265kWh,6.886kWh/kW,"1,812W","1,824W",0.055kW/kW,15.1C,244.0V,10.037kWh,612W,
2011/12/20,7:20PM,228.113kWh,6.881kWh/kW,"2,436W","2,424W",0.073kW/kW,15.3C,244.3V,9.986kWh,708W,
2011/12/20,7:15PM,227.911kWh,6.875kWh/kW,"3,360W","3,360W",0.101kW/kW,15.3C,244.6V,9.927kWh,624W,
2011/12/20,7:10PM,227.631kWh,6.867kWh/kW,"4,020W","4,032W",0.122kW/kW,15.4C,243.6V,9.875kWh,756W,
2011/12/20,7:05PM,227.295kWh,6.857kWh/kW,"4,500W","4,500W",0.136kW/kW,16.1C,243.7V,9.812kWh,660W,
2011/12/20,7:00PM,226.920kWh,6.845kWh/kW,"5,004W","5,004W",0.151kW/kW,16.1C,243.8V,9.757kWh,684W,
2011/12/20,6:55PM,226.503kWh,6.833kWh/kW,"5,664W","5,664W",0.171kW/kW,16.1C,244.1V,9.700kWh,624W,
2011/12/20,6:50PM,226.031kWh,6.818kWh/kW,"6,120W","6,120W",0.185kW/kW,16.1C,242.5V,9.648kWh,312W,
2011/12/20,6:45PM,225.521kWh,6.803kWh/kW,"6,612W","6,600W",0.199kW/kW,16.2C,243.2V,9.622kWh,516W,
2011/12/20,6:40PM,224.971kWh,6.786kWh/kW,"6,888W","6,888W",0.208kW/kW,16.8C,242.3V,9.579kWh,456W,
2011/12/20,6:35PM,224.397kWh,6.769kWh/kW,"7,236W","7,236W",0.218kW/kW,16.8C,242.2V,9.541kWh,516W,
2011/12/20,6:30PM,223.794kWh,6.751kWh/kW,"7,776W","7,776W",0.235kW/kW,16.8C,242.9V,9.498kWh,576W,
2011/12/20,6:25PM,223.146kWh,6.731kWh/kW,"8,040W","8,052W",0.243kW/kW,17.0C,244.8V,9.450kWh,504W,
2011/12/20,6:20PM,222.475kWh,6.711kWh/kW,"8,700W","8,700W",0.262kW/kW,17.1C,246.3V,9.408kWh,780W,
2011/12/20,6:15PM,221.750kWh,6.689kWh/kW,"9,024W","9,036W",0.273kW/kW,17.2C,245.3V,9.343kWh,576W,
