Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2022/11/20,11:55PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,-,242.0V,24.263kWh,336W,
2022/11/20,11:50PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,-,242.2V,24.235kWh,528W,
2022/11/20,11:45PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,-,244.9V,24.191kWh,528W,
2022/11/20,11:40PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,-,244.5V,24.147kWh,528W,
2022/11/20,11:35PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.5C,244.2V,24.103kWh,504W,
2022/11/20,11:30PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.5C,243.9V,24.061kWh,528W,
2022/11/20,11:25PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.5C,243.7V,24.017kWh,528W,
2022/11/20,11:20PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.7C,243.6V,23.973kWh,552W,
2022/11/20,11:15PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.7C,243.8V,23.927kWh,696W,
2022/11/20,11:10PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.7C,243.8V,23.869kWh,"1,080W",
2022/11/20,11:05PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.7C,243.1V,23.779kWh,"1,176W",
2022/11/20,11:00PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.9C,243.7V,23.681kWh,"1,200W",
2022/11/20,10:55PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.9C,242.4V,23.581kWh,"1,152W",
2022/11/20,10:50PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,17.9C,241.7V,23.485kWh,"1,176W",
2022/11/20,10:45PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.1C,242.7V,23.387kWh,"1,056W",
2022/11/20,10:40PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.1C,243.1V,23.299kWh,888W,
2022/11/20,10:35PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.5C,242.7V,23.225kWh,864W,
2022/11/20,10:30PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.5C,241.9V,23.153kWh,984W,
2022/11/20,10:25PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.6C,242.0V,23.071kWh,960W,
2022/11/20,10:20PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.6C,241.8V,22.991kWh,"1,104W",
2022/11/20,10:15PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.6C,241.4V,22.899kWh,"2,880W",
2022/11/20,10:10PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,18.6C,241.7V,22.659kWh,"1,680W",
2022/11/20,10:05PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,19.8C,241.6V,22.519kWh,"1,488W",
2022/11/20,10:00PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,19.8C,242.2V,22.395kWh,"1,464W",
2022/11/20,9:55PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,20.6C,242.1V,22.273kWh,"2,112W",
2022/11/20,9:50PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,20.6C,243.3V,22.097kWh,"2,184W",
2022/11/20,9:45PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,20.6C,243.1V,21.915kWh,"2,256W",
2022/11/20,9:40PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,22.0C,242.2V,21.727kWh,"2,304W",
2022/11/20,9:35PM,103.890kWh,3.134kWh/kW,0W,0W,0.000kW/kW,22.0C,242.7V,21.535kWh,"1,944W",
