Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2005/12/20,11:55PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,-,243.4V,23.695kWh,792W,
2005/12/20,11:50PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,244.0V,23.629kWh,744W,
2005/12/20,11:45PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.1C,243.0V,23.567kWh,768W,
2005/12/20,11:40PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,241.6V,23.503kWh,528W,
2005/12/20,11:35PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,242.7V,23.459kWh,480W,
2005/12/20,11:30PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,241.6V,23.419kWh,504W,
2005/12/20,11:25PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,243.6V,23.377kWh,600W,
2005/12/20,11:20PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,15.2C,245.1V,23.327kWh,576W,
2005/12/20,11:15PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,244.0V,23.279kWh,624W,
2005/12/20,11:10PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,242.0V,23.227kWh,696W,
2005/12/20,11:05PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,242.8V,23.169kWh,768W,
2005/12/20,11:00PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,244.7V,23.105kWh,600W,
2005/12/20,10:55PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,245.3V,23.055kWh,648W,
2005/12/20,10:50PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.8C,243.5V,23.001kWh,696W,
2005/12/20,10:45PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.8C,242.0V,22.943kWh,744W,
2005/12/20,10:40PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,243.5V,22.881kWh,768W,
2005/12/20,10:35PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,242.2V,22.817kWh,600W,
2005/12/20,10:30PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,244.4V,22.767kWh,600W,
2005/12/20,10:25PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,242.4V,22.717kWh,576W,
2005/12/20,10:20PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,243.2V,22.669kWh,480W,
2005/12/20,10:15PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,242.2V,22.629kWh,456W,
2005/12/20,10:10PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,243.8V,22.591kWh,552W,
2005/12/20,10:05PM,155.048kWh,4.677kWh/kW,0W,0W,0.000kW/kW,14.9C,243.3V,22.545kWh,648W,
