Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2021/11/20,11:55PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,-,241.9V,39.956kWh,648W,
2021/11/20,11:50PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.0C,242.9V,39.902kWh,504W,
2021/11/20,11:45PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.0C,242.1V,39.860kWh,504W,
2021/11/20,11:40PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.0C,241.7V,39.818kWh,984W,
2021/11/20,11:35PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.4C,241.6V,39.736kWh,624W,
2021/11/20,11:30PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.4C,242.1V,39.684kWh,552W,
2021/11/20,11:25PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.5C,242.2V,39.638kWh,600W,
2021/11/20,11:20PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.5C,243.5V,39.588kWh,960W,
2021/11/20,11:15PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.7C,242.4V,39.508kWh,"1,152W",
2021/11/20,11:10PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.7C,242.9V,39.412kWh,"1,200W",
2021/11/20,11:05PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.1C,243.3V,39.312kWh,"1,152W",
2021/11/20,11:00PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.1C,243.6V,39.216kWh,"1,176W",
2021/11/20,10:55PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.1C,243.7V,39.118kWh,"1,200W",
2021/11/20,10:50PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.8C,242.2V,39.018kWh,"1,104W",
2021/11/20,10:45PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.8C,242.7V,38.926kWh,"1,056W",
2021/11/20,10:40PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.8C,241.2V,38.838kWh,960W,
2021/11/20,10:35PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,16.8C,241.9V,38.758kWh,936W,
2021/11/20,10:30PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,17.2C,240.7V,38.680kWh,936W,
2021/11/20,10:25PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,17.2C,242.0V,38.602kWh,960W,
2021/11/20,10:20PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,17.4C,242.6V,38.522kWh,936W,
2021/11/20,10:15PM,202.212kWh,6.100kWh/kW,0W,0W,0.000kW/kW,17.4C,241.5V,38.444kWh,960W,
