Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2002/12/20,11:55PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.5V,15.129kWh,300W,
2002/12/20,11:50PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.9V,15.104kWh,456W,
2002/12/20,11:45PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,244.1V,15.066kWh,480W,
2002/12/20,11:40PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,244.0V,15.026kWh,528W,
2002/12/20,11:35PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.8V,14.982kWh,528W,
2002/12/20,11:30PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.6V,14.938kWh,528W,
2002/12/20,11:25PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.3V,14.894kWh,552W,
2002/12/20,11:20PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.1V,14.848kWh,408W,
2002/12/20,11:15PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.4V,14.814kWh,552W,
2002/12/20,11:10PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.4V,14.768kWh,576W,
2002/12/20,11:05PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.0V,14.720kWh,648W,
2002/12/20,11:00PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.9C,243.0V,14.666kWh,696W,
2002/12/20,10:55PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,243.3V,14.608kWh,696W,
2002/12/20,10:50PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,242.3V,14.550kWh,696W,
2002/12/20,10:45PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,242.2V,14.492kWh,960W,
2002/12/20,10:40PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,242.7V,14.412kWh,912W,
2002/12/20,10:35PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,242.4V,14.336kWh,"1,008W",
2002/12/20,10:30PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.6V,14.252kWh,"1,200W",
2002/12/20,10:25PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,244.3V,14.152kWh,"1,080W",
2002/12/20,10:20PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,244.1V,14.062kWh,864W,
2002/12/20,10:15PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.5V,13.990kWh,984W,
2002/12/20,10:10PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.5V,13.908kWh,960W,
2002/12/20,10:05PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.6V,13.828kWh,"1,344W",
2002/12/20,10:00PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,244.2V,13.716kWh,"1,056W",
2002/12/20,9:55PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.6V,13.628kWh,"1,080W",
2002/12/20,9:50PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.8V,13.538kWh,"1,104W",
2002/12/20,9:45PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.4V,13.446kWh,"1,200W",
2002/12/20,9:40PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.6C,241.8V,13.346kWh,"1,128W",
2002/12/20,9:35PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.6C,243.5V,13.252kWh,"1,128W",
2002/12/20,9:30PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.6C,243.5V,13.158kWh,888W,
2002/12/20,9:25PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.0V,13.084kWh,792W,
2002/12/20,9:20PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.7C,243.5V,13.018kWh,624W,
2002/12/20,9:15PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.7V,12.966kWh,480W,
2002/12/20,9:10PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,13.8C,243.3V,12.926kWh,744W,
2002/12/20,9:05PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,243.7V,12.864kWh,696W,
2002/12/20,9:00PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,243.0V,12.806kWh,720W,
2002/12/20,8:55PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.0C,242.4V,12.746kWh,744W,
2002/12/20,8:50PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.2C,242.7V,12.684kWh,744W,
2002/12/20,8:45PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.2C,243.3V,12.622kWh,"1,512W",
2002/12/20,8:40PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.5C,242.3V,12.496kWh,"1,824W",
2002/12/20,8:35PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.5C,242.4V,12.344kWh,"1,680W",
2002/12/20,8:30PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,14.5C,241.3V,12.204kWh,"2,256W",
2002/12/20,8:25PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,15.2C,242.5V,12.016kWh,"2,688W",
2002/12/20,8:20PM,205.061kWh,6.186kWh/kW,0W,0W,0.000kW/kW,15.2C,243.1V,11.792kWh,"2,040W",
2002/12/20,8:15PM,205.061kWh,6.186kWh/kW,60W,48W,0.001kW/kW,15.6C,245.3V,11.622kWh,468W,
2002/12/20,8:10PM,205.057kWh,6.186kWh/kW,108W,108W,0.003kW/kW,15.7C,244.7V,11.583kWh,564W,
2002/12/20,8:05PM,205.048kWh,6.185kWh/kW,192W,180W,0.005kW/kW,16.6C,244.1V,11.536kWh,552W,
2002/12/20,8:00PM,205.033kWh,6.185kWh/kW,276W,276W,0.008kW/kW,16.6C,244.3V,11.490kWh,564W,
2002/12/20,7:55PM,205.010kWh,6.184kWh/kW,456W,456W,0.014kW/kW,16.6C,243.6V,11.443kWh,552W,
2002/12/20,7:50PM,204.972kWh,6.183kWh/kW,660W,660W,0.020kW/kW,16.8C,243.1V,11.397kWh,588W,
2002/12/20,7:45PM,204.917kWh,6.182kWh/kW,888W,900W,0.027kW/kW,17.0C,243.5V,11.348kWh,600W,
2002/12/20,7:40PM,204.842kWh,6.179kWh/kW,"1,248W","1,248W",0.038kW/kW,18.7C,243.7V,11.298kWh,576W,
2002/12/20,7:35PM,204.738kWh,6.176kWh/kW,"1,824W","1,812W",0.055kW/kW,18.7C,243.6V,11.250kWh,576W,
2002/12/20,7:30PM,204.587kWh,6.172kWh/kW,"2,244W","2,256W",0.068kW/kW,18.7C,243.9V,11.202kWh,756W,
2002/12/20,7:25PM,204.399kWh,6.166kWh/kW,"2,772W","2,772W",0.084kW/kW,20.3C,243.4V,11.139kWh,708W,
2002/12/20,7:20PM,204.168kWh,6.159kWh/kW,"3,096W","3,096W",0.093kW/kW,20.3C,245.1V,11.080kWh,744W,
2002/12/20,7:15PM,203.910kWh,6.151kWh/kW,"2,472W","2,472W",0.075kW/kW,21.1C,244.8V,11.018kWh,648W,
2002/12/20,7:10PM,203.704kWh,6.145kWh/kW,"1,800W","1,788W",0.054kW/kW,21.1C,245.0V,10.964kWh,600W,
2002/12/20,7:05PM,203.555kWh,6.140kWh/kW,"2,004W","2,004W",0.060kW/kW,20.4C,243.8V,10.914kWh,564W,
2002/12/20,7:00PM,203.388kWh,6.135kWh/kW,"2,184W","2,184W",0.066kW/kW,20.4C,242.8V,10.867kWh,456W,
2002/12/20,6:55PM,203.206kWh,6.130kWh/kW,"2,040W","2,040W",0.062kW/kW,22.4C,242.2V,10.829kWh,504W,
2002/12/20,6:50PM,203.036kWh,6.125kWh/kW,"1,884W","1,884W",0.057kW/kW,22.4C,242.0V,10.787kWh,492W,
2002/12/20,6:45PM,202.879kWh,6.120kWh/kW,"1,908W","1,920W",0.058kW/kW,21.4C,239.9V,10.746kWh,468W,
2002/12/20,6:40PM,202.719kWh,6.115kWh/kW,"2,112W","2,112W",0.064kW/kW,21.4C,241.4V,10.707kWh,624W,
2002/12/20,6:35PM,202.543kWh,6.110kWh/kW,"2,532W","2,520W",0.076kW/kW,23.4C,240.8V,10.655kWh,612W,
2002/12/20,6:30PM,202.333kWh,6.104kWh/kW,"2,664W","2,676W",0.081kW/kW,23.4C,241.2V,10.604kWh,600W,
2002/12/20,6:25PM,202.110kWh,6.097kWh/kW,"2,496W","2,496W",0.075kW/kW,23.6C,240.8V,10.554kWh,624W,
2002/12/20,6:20PM,201.902kWh,6.091kWh/kW,"3,372W","3,372W",0.102kW/kW,23.7C,242.8V,10.502kWh,492W,
2002/12/20,6:15PM,201.621kWh,6.082kWh/kW,"3,948W","3,948W",0.119kW/kW,23.7C,243.5V,10.461kWh,684W,
2002/12/20,6:10PM,201.292kWh,6.072kWh/kW,"3,252W","3,252W",0.098kW/kW,24.2C,242.2V,10.404kWh,564W,
2002/12/20,6:05PM,201.021kWh,6.064kWh/kW,"3,552W","3,564W",0.108kW/kW,24.2C,242.1V,10.357kWh,528W,
2002/12/20,6:00PM,200.724kWh,6.055kWh/kW,"3,120W","3,120W",0.094kW/kW,24.2C,243.7V,10.313kWh,432W,
2002/12/20,5:55PM,200.464kWh,6.047kWh/kW,"6,288W","6,288W",0.190kW/kW,24.3C,242.7V,10.277kWh,336W,
2002/12/20,5:50PM,199.940kWh,6.031kWh/kW,"7,080W","7,080W",0.214kW/kW,23.9C,244.8V,10.249kWh,504W,
2002/12/20,5:45PM,199.350kWh,6.014kWh/kW,"6,492W","6,492W",0.196kW/kW,23.9C,243.5V,10.207kWh,348W,
2002/12/20,5:40PM,198.809kWh,5.997kWh/kW,"9,888W","9,900W",0.299kW/kW,23.9C,245.1V,10.178kWh,480W,
2002/12/20,5:35PM,197.984kWh,5.972kWh/kW,"7,668W","7,668W",0.231kW/kW,24.1C,243.9V,10.138kWh,372W,
2002/12/20,5:30PM,197.345kWh,5.953kWh/kW,"5,088W","5,076W",0.153kW/kW,24.0C,242.1V,10.107kWh,384W,
2002/12/20,5:25PM,196.922kWh,5.940kWh/kW,"13,752W","13,752W",0.415kW/kW,24.0C,243.6V,10.075kWh,600W,
2002/12/20,5:20PM,195.776kWh,5.906kWh/kW,"7,452W","7,452W",0.225kW/kW,24.0C,244.4V,10.025kWh,444W,
2002/12/20,5:15PM,195.155kWh,5.887kWh/kW,"15,540W","15,540W",0.469kW/kW,24.4C,244.3V,9.988kWh,564W,
2002/12/20,5:10PM,193.860kWh,5.848kWh/kW,"9,324W","9,324W",0.281kW/kW,24.4C,243.7V,9.941kWh,444W,
2002/12/20,5:05PM,193.083kWh,5.825kWh/kW,"13,668W","13,656W",0.412kW/kW,24.5C,244.2V,9.904kWh,372W,
2002/12/20,5:00PM,191.945kWh,5.790kWh/kW,"12,612W","12,624W",0.381kW/kW,24.5C,245.1V,9.873kWh,612W,
2002/12/20,4:55PM,190.893kWh,5.758kWh/kW,"8,880W","8,868W",0.268kW/kW,24.4C,245.8V,9.822kWh,240W,
2002/12/20,4:50PM,190.154kWh,5.736kWh/kW,"9,180W","9,180W",0.277kW/kW,24.4C,245.5V,9.802kWh,444W,
2002/12/20,4:45PM,189.389kWh,5.713kWh/kW,"9,372W","9,372W",0.283kW/kW,24.6C,245.9V,9.765kWh,300W,
2002/12/20,4:40PM,188.608kWh,5.690kWh/kW,"7,860W","7,848W",0.237kW/kW,24.6C,246.6V,9.740kWh,468W,
2002/12/20,4:35PM,187.954kWh,5.670kWh/kW,"14,904W","14,916W",0.450kW/kW,24.8C,246.3V,9.701kWh,216W,
2002/12/20,4:30PM,186.711kWh,5.632kWh/kW,"13,632W","13,620W",0.411kW/kW,24.8C,247.6V,9.683kWh,240W,
2002/12/20,4:25PM,185.576kWh,5.598kWh/kW,"13,836W","13,836W",0.417kW/kW,24.7C,246.0V,9.663kWh,540W,
2002/12/20,4:20PM,184.423kWh,5.563kWh/kW,"12,852W","12,840W",0.387kW/kW,24.7C,246.7V,9.618kWh,372W,
2002/12/20,4:15PM,183.353kWh,5.531kWh/kW,"14,220W","14,208W",0.429kW/kW,24.7C,247.8V,9.587kWh,684W,
2002/12/20,4:10PM,182.169kWh,5.495kWh/kW,"16,512W","16,512W",0.498kW/kW,24.7C,249.5V,9.530kWh,288W,
2002/12/20,4:05PM,180.793kWh,5.454kWh/kW,"12,000W","11,988W",0.362kW/kW,24.7C,246.2V,9.506kWh,384W,
2002/12/20,4:00PM,179.794kWh,5.424kWh/kW,"11,460W","11,460W",0.346kW/kW,24.7C,245.8V,9.474kWh,660W,
2002/12/20,3:55PM,178.839kWh,5.395kWh/kW,"10,884W","10,896W",0.329kW/kW,24.6C,246.1V,9.419kWh,420W,
2002/12/20,3:50PM,177.931kWh,5.367kWh/kW,"12,492W","12,480W",0.376kW/kW,24.6C,245.8V,9.384kWh,444W,
