Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2015/11/20,11:55PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.5C,241.7V,35.876kWh,660W,
2015/11/20,11:50PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.5C,241.4V,35.821kWh,840W,
2015/11/20,11:45PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.5C,241.2V,35.751kWh,816W,
2015/11/20,11:40PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.8C,241.5V,35.683kWh,672W,
2015/11/20,11:35PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.8C,241.5V,35.627kWh,576W,
2015/11/20,11:30PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.8C,240.8V,35.579kWh,768W,
2015/11/20,11:25PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.0C,240.6V,35.515kWh,816W,
2015/11/20,11:20PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.0C,241.8V,35.447kWh,"1,080W",
2015/11/20,11:15PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.9C,242.1V,35.357kWh,960W,
2015/11/20,11:10PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.9C,241.1V,35.277kWh,"1,272W",
2015/11/20,11:05PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.9C,241.5V,35.171kWh,"1,176W",
2015/11/20,11:00PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.9C,241.7V,35.073kWh,"1,104W",
2015/11/20,10:55PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.9C,242.5V,34.981kWh,936W,
2015/11/20,10:50PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.7C,241.9V,34.903kWh,864W,
2015/11/20,10:45PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,16.7C,241.8V,34.831kWh,"1,104W",
2015/11/20,10:40PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.2C,242.0V,34.739kWh,"1,008W",
2015/11/20,10:35PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.2C,241.8V,34.655kWh,"1,056W",
2015/11/20,10:30PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.2C,241.8V,34.567kWh,"1,080W",
2015/11/20,10:25PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.3C,241.7V,34.477kWh,"1,632W",
2015/11/20,10:20PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.3C,241.1V,34.341kWh,"3,072W",
2015/11/20,10:15PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.6C,239.4V,34.085kWh,"3,360W",
2015/11/20,10:10PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.6C,238.8V,33.805kWh,"4,392W",
2015/11/20,10:05PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.5C,239.8V,33.439kWh,"3,432W",
2015/11/20,10:00PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.5C,241.9V,33.153kWh,"1,272W",
2015/11/20,9:55PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,17.5C,241.3V,33.047kWh,"1,296W",
2015/11/20,9:50PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,18.0C,243.0V,32.939kWh,"1,416W",
2015/11/20,9:45PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,18.6C,242.0V,32.821kWh,"1,128W",
2015/11/20,9:40PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,18.6C,241.1V,32.727kWh,"1,128W",
2015/11/20,9:35PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,18.6C,241.6V,32.633kWh,"1,128W",
2015/11/20,9:30PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.1C,240.0V,32.539kWh,"1,152W",
2015/11/20,9:25PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.3C,240.4V,32.443kWh,"1,128W",
2015/11/20,9:20PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.3C,240.8V,32.349kWh,"1,248W",
2015/11/20,9:15PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.3C,241.6V,32.245kWh,"1,320W",
2015/11/20,9:10PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.1C,240.6V,32.135kWh,"2,880W",
2015/11/20,9:05PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.1C,238.8V,31.895kWh,"6,024W",
2015/11/20,9:00PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.0C,239.5V,31.393kWh,"5,232W",
2015/11/20,8:55PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,19.0C,240.4V,30.957kWh,"3,216W",
2015/11/20,8:50PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,241.9V,30.689kWh,"3,288W",
2015/11/20,8:45PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,240.5V,30.415kWh,"3,264W",
2015/11/20,8:40PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,239.8V,30.143kWh,"1,248W",
2015/11/20,8:35PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,240.9V,30.039kWh,"1,032W",
2015/11/20,8:30PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,243.2V,29.953kWh,"1,008W",
2015/11/20,8:25PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,20.0C,242.7V,29.869kWh,960W,
2015/11/20,8:20PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,24.0C,242.7V,29.789kWh,960W,
2015/11/20,8:15PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,24.0C,242.9V,29.709kWh,960W,
2015/11/20,8:10PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,24.0C,242.2V,29.629kWh,"1,152W",
2015/11/20,8:05PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,24.0C,241.6V,29.533kWh,"1,224W",
2015/11/20,8:00PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,24.0C,242.0V,29.431kWh,"1,224W",
2015/11/20,7:55PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,25.0C,241.3V,29.329kWh,"1,296W",
2015/11/20,7:50PM,212.614kWh,6.414kWh/kW,0W,0W,0.000kW/kW,25.0C,244.3V,29.221kWh,"1,296W",
2015/11/20,7:45PM,212.614kWh,6.414kWh/kW,48W,36W,0.001kW/kW,25.0C,243.8V,29.113kWh,"1,344W",
2015/11/20,7:40PM,212.611kWh,6.414kWh/kW,156W,156W,0.005kW/kW,25.0C,243.4V,29.001kWh,996W,
2015/11/20,7:35PM,212.598kWh,6.413kWh/kW,252W,240W,0.007kW/kW,25.0C,242.2V,28.918kWh,"1,644W",
2015/11/20,7:30PM,212.578kWh,6.413kWh/kW,456W,456W,0.014kW/kW,25.0C,240.0V,28.781kWh,"1,512W",
2015/11/20,7:25PM,212.540kWh,6.411kWh/kW,636W,636W,0.019kW/kW,25.5C,239.6V,28.655kWh,"1,476W",
2015/11/20,7:20PM,212.487kWh,6.410kWh/kW,660W,648W,0.020kW/kW,26.0C,241.5V,28.532kWh,"1,476W",
2015/11/20,7:15PM,212.433kWh,6.408kWh/kW,"1,680W","1,668W",0.050kW/kW,26.0C,241.3V,28.409kWh,"1,344W",
2015/11/20,7:10PM,212.294kWh,6.404kWh/kW,"1,692W","1,692W",0.051kW/kW,26.0C,241.0V,28.297kWh,"1,332W",
2015/11/20,7:05PM,212.153kWh,6.400kWh/kW,"2,376W","2,376W",0.072kW/kW,26.0C,241.1V,28.186kWh,"1,800W",
2015/11/20,7:00PM,211.955kWh,6.394kWh/kW,"2,508W","2,508W",0.076kW/kW,26.0C,239.5V,28.036kWh,"2,220W",
2015/11/20,6:55PM,211.746kWh,6.388kWh/kW,"2,712W","2,712W",0.082kW/kW,26.0C,241.8V,27.851kWh,"2,064W",
2015/11/20,6:50PM,211.520kWh,6.381kWh/kW,"3,816W","3,816W",0.115kW/kW,26.0C,239.3V,27.679kWh,648W,
2015/11/20,6:45PM,211.202kWh,6.371kWh/kW,"4,152W","4,152W",0.125kW/kW,27.0C,240.3V,27.625kWh,648W,
2015/11/20,6:40PM,210.856kWh,6.361kWh/kW,"4,668W","4,668W",0.141kW/kW,27.0C,238.9V,27.571kWh,540W,
2015/11/20,6:35PM,210.467kWh,6.349kWh/kW,"5,232W","5,244W",0.158kW/kW,27.0C,240.0V,27.526kWh,672W,
2015/11/20,6:30PM,210.030kWh,6.336kWh/kW,"5,544W","5,544W",0.167kW/kW,26.3C,240.1V,27.470kWh,552W,
2015/11/20,6:25PM,209.568kWh,6.322kWh/kW,"6,060W","6,048W",0.182kW/kW,26.9C,239.8V,27.424kWh,636W,
2015/11/20,6:20PM,209.064kWh,6.307kWh/kW,"6,276W","6,288W",0.190kW/kW,26.9C,240.3V,27.371kWh,372W,
2015/11/20,6:15PM,208.540kWh,6.291kWh/kW,"6,768W","6,768W",0.204kW/kW,26.9C,241.1V,27.340kWh,480W,
2015/11/20,6:10PM,207.976kWh,6.274kWh/kW,"7,044W","7,044W",0.212kW/kW,26.8C,241.2V,27.300kWh,324W,
2015/11/20,6:05PM,207.389kWh,6.256kWh/kW,"7,512W","7,512W",0.227kW/kW,26.8C,245.6V,27.273kWh,408W,
2015/11/20,6:00PM,206.763kWh,6.237kWh/kW,"8,160W","8,160W",0.246kW/kW,26.8C,244.3V,27.239kWh,432W,
2015/11/20,5:55PM,206.083kWh,6.217kWh/kW,"8,556W","8,544W",0.258kW/kW,26.8C,244.7V,27.203kWh,348W,
2015/11/20,5:50PM,205.371kWh,6.195kWh/kW,"9,144W","9,144W",0.276kW/kW,26.8C,245.1V,27.174kWh,504W,
