Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2018/11/20,11:55PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,-,242.3V,14.326kWh,312W,
2018/11/20,11:50PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,15.3C,241.4V,14.300kWh,648W,
2018/11/20,11:45PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,15.9C,242.1V,14.246kWh,672W,
2018/11/20,11:40PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,15.9C,241.4V,14.190kWh,648W,
2018/11/20,11:35PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,15.9C,241.9V,14.136kWh,672W,
2018/11/20,11:30PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,16.1C,242.0V,14.080kWh,696W,
2018/11/20,11:25PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,16.6C,242.1V,14.022kWh,552W,
2018/11/20,11:20PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,16.6C,244.9V,13.976kWh,576W,
2018/11/20,11:15PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,16.6C,244.0V,13.928kWh,768W,
2018/11/20,11:10PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,243.8V,13.864kWh,912W,
2018/11/20,11:05PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,243.8V,13.788kWh,"1,128W",
2018/11/20,11:00PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,244.7V,13.694kWh,"1,008W",
2018/11/20,10:55PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.0C,244.3V,13.610kWh,936W,
2018/11/20,10:50PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.0C,244.5V,13.532kWh,984W,
2018/11/20,10:45PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.0C,243.5V,13.450kWh,"1,200W",
2018/11/20,10:40PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,243.3V,13.350kWh,"1,272W",
2018/11/20,10:35PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,243.0V,13.244kWh,"1,848W",
2018/11/20,10:30PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,17.0C,243.7V,13.090kWh,984W,
2018/11/20,10:25PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,243.8V,13.008kWh,984W,
2018/11/20,10:20PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,242.6V,12.926kWh,"1,080W",
2018/11/20,10:15PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,242.9V,12.836kWh,"1,128W",
2018/11/20,10:10PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,243.0V,12.742kWh,"1,056W",
2018/11/20,10:05PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,243.0V,12.654kWh,960W,
2018/11/20,10:00PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,243.2V,12.574kWh,984W,
2018/11/20,9:55PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,243.2V,12.492kWh,"1,032W",
2018/11/20,9:50PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.4C,242.4V,12.406kWh,"1,032W",
2018/11/20,9:45PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.4C,242.5V,12.320kWh,888W,
2018/11/20,9:40PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,241.9V,12.246kWh,936W,
2018/11/20,9:35PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,241.9V,12.168kWh,"1,176W",
2018/11/20,9:30PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.3C,239.7V,12.070kWh,"1,200W",
2018/11/20,9:25PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.3C,241.6V,11.970kWh,816W,
2018/11/20,9:20PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.3C,241.2V,11.902kWh,792W,
2018/11/20,9:15PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.7C,241.4V,11.836kWh,960W,
2018/11/20,9:10PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.7C,241.1V,11.756kWh,"1,008W",
2018/11/20,9:05PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,18.7C,240.7V,11.672kWh,"1,104W",
2018/11/20,9:00PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,241.3V,11.580kWh,"1,104W",
2018/11/20,8:55PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,19.0C,241.0V,11.488kWh,"1,128W",
2018/11/20,8:50PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,20.0C,240.9V,11.394kWh,"1,104W",
2018/11/20,8:45PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,20.0C,240.6V,11.302kWh,"1,080W",
2018/11/20,8:40PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,20.0C,241.8V,11.212kWh,"1,008W",
2018/11/20,8:35PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,20.0C,241.5V,11.128kWh,816W,
2018/11/20,8:30PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,22.0C,240.3V,11.060kWh,888W,
2018/11/20,8:25PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,22.0C,240.9V,10.986kWh,984W,
2018/11/20,8:20PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,22.0C,240.8V,10.904kWh,"1,584W",
2018/11/20,8:15PM,198.173kWh,5.978kWh/kW,0W,0W,0.000kW/kW,22.0C,240.4V,10.772kWh,"2,448W",
