Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2003/12/20,11:55PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,-,245.6V,13.848kWh,600W,
2003/12/20,11:50PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,13.5C,245.2V,13.798kWh,576W,
2003/12/20,11:45PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,13.6C,244.6V,13.750kWh,576W,
2003/12/20,11:40PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,13.7C,244.9V,13.702kWh,600W,
2003/12/20,11:35PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,13.7C,245.0V,13.652kWh,576W,
2003/12/20,11:30PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.5C,245.2V,13.604kWh,600W,
2003/12/20,11:25PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.5C,245.3V,13.554kWh,624W,
2003/12/20,11:20PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.5C,244.9V,13.502kWh,480W,
2003/12/20,11:15PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.6C,244.6V,13.462kWh,648W,
2003/12/20,11:10PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.6C,244.2V,13.408kWh,744W,
2003/12/20,11:05PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.9C,244.0V,13.346kWh,816W,
2003/12/20,11:00PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,14.9C,243.8V,13.278kWh,840W,
2003/12/20,10:55PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,15.2C,244.1V,13.208kWh,864W,
2003/12/20,10:50PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,15.2C,244.2V,13.136kWh,840W,
2003/12/20,10:45PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,15.9C,244.1V,13.066kWh,864W,
2003/12/20,10:40PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,15.9C,243.1V,12.994kWh,720W,
2003/12/20,10:35PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.2C,243.4V,12.934kWh,552W,
2003/12/20,10:30PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.2C,243.1V,12.888kWh,600W,
2003/12/20,10:25PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.2C,243.8V,12.838kWh,672W,
2003/12/20,10:20PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.8C,243.3V,12.782kWh,720W,
2003/12/20,10:15PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.8C,243.5V,12.722kWh,768W,
2003/12/20,10:10PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,17.8C,242.2V,12.658kWh,"1,128W",
2003/12/20,10:05PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.0C,242.9V,12.564kWh,"1,152W",
2003/12/20,10:00PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.0C,243.1V,12.468kWh,"1,176W",
2003/12/20,9:55PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.2C,243.8V,12.370kWh,"1,128W",
2003/12/20,9:50PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.5C,243.5V,12.276kWh,"1,128W",
2003/12/20,9:45PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.5C,243.0V,12.182kWh,"1,248W",
2003/12/20,9:40PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,18.5C,242.9V,12.078kWh,"1,272W",
2003/12/20,9:35PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.0C,242.8V,11.972kWh,"1,272W",
2003/12/20,9:30PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.0C,242.4V,11.866kWh,"1,248W",
2003/12/20,9:25PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.0C,241.3V,11.762kWh,"1,272W",
2003/12/20,9:20PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.6C,243.1V,11.656kWh,"1,248W",
2003/12/20,9:15PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.6C,243.0V,11.552kWh,"1,032W",
2003/12/20,9:10PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.8C,242.7V,11.466kWh,960W,
2003/12/20,9:05PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,19.8C,242.1V,11.386kWh,"1,104W",
2003/12/20,9:00PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.4C,242.4V,11.294kWh,"2,112W",
2003/12/20,8:55PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.4C,243.3V,11.118kWh,"1,272W",
2003/12/20,8:50PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.3C,243.6V,11.012kWh,"1,200W",
2003/12/20,8:45PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.3C,243.7V,10.912kWh,"1,152W",
2003/12/20,8:40PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.3C,242.9V,10.816kWh,888W,
2003/12/20,8:35PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.7C,242.2V,10.742kWh,816W,
2003/12/20,8:30PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,20.7C,243.1V,10.674kWh,840W,
2003/12/20,8:25PM,162.461kWh,4.901kWh/kW,0W,0W,0.000kW/kW,21.0C,242.8V,10.604kWh,"1,152W",
2003/12/20,8:20PM,162.461kWh,4.901kWh/kW,0W,12W,0.000kW/kW,21.0C,243.9V,10.508kWh,840W,
2003/12/20,8:15PM,162.460kWh,4.901kWh/kW,84W,84W,0.003kW/kW,21.5C,243.3V,10.438kWh,804W,
2003/12/20,8:10PM,162.453kWh,4.901kWh/kW,192W,192W,0.006kW/kW,21.5C,241.9V,10.371kWh,888W,
2003/12/20,8:05PM,162.437kWh,4.900kWh/kW,372W,372W,0.011kW/kW,22.0C,241.3V,10.297kWh,"1,092W",
2003/12/20,8:00PM,162.406kWh,4.899kWh/kW,540W,540W,0.016kW/kW,22.0C,241.4V,10.206kWh,996W,
2003/12/20,7:55PM,162.361kWh,4.898kWh/kW,540W,552W,0.017kW/kW,22.0C,241.1V,10.123kWh,564W,
2003/12/20,7:50PM,162.315kWh,4.896kWh/kW,756W,756W,0.023kW/kW,22.3C,241.5V,10.076kWh,612W,
2003/12/20,7:45PM,162.252kWh,4.894kWh/kW,"1,080W","1,068W",0.032kW/kW,23.0C,240.7V,10.025kWh,600W,
2003/12/20,7:40PM,162.163kWh,4.892kWh/kW,"1,536W","1,536W",0.046kW/kW,23.0C,240.8V,9.975kWh,624W,
2003/12/20,7:35PM,162.035kWh,4.888kWh/kW,"2,052W","2,064W",0.062kW/kW,23.0C,240.9V,9.923kWh,564W,
2003/12/20,7:30PM,161.863kWh,4.883kWh/kW,"2,616W","2,604W",0.079kW/kW,22.9C,242.3V,9.876kWh,792W,
2003/12/20,7:25PM,161.646kWh,4.876kWh/kW,"3,084W","3,084W",0.093kW/kW,22.9C,242.4V,9.810kWh,684W,
2003/12/20,7:20PM,161.389kWh,4.868kWh/kW,"3,660W","3,672W",0.111kW/kW,23.2C,242.0V,9.753kWh,732W,
2003/12/20,7:15PM,161.083kWh,4.859kWh/kW,"4,152W","4,140W",0.125kW/kW,23.2C,241.3V,9.692kWh,744W,
2003/12/20,7:10PM,160.738kWh,4.849kWh/kW,"4,728W","4,740W",0.143kW/kW,23.3C,241.8V,9.630kWh,696W,
2003/12/20,7:05PM,160.343kWh,4.837kWh/kW,"5,604W","5,604W",0.169kW/kW,23.3C,241.0V,9.572kWh,804W,
2003/12/20,7:00PM,159.876kWh,4.823kWh/kW,"6,180W","6,180W",0.186kW/kW,23.8C,240.4V,9.505kWh,516W,
2003/12/20,6:55PM,159.361kWh,4.807kWh/kW,"5,724W","5,724W",0.173kW/kW,23.8C,240.9V,9.462kWh,540W,
2003/12/20,6:50PM,158.884kWh,4.793kWh/kW,"3,204W","3,204W",0.097kW/kW,23.8C,240.1V,9.417kWh,612W,
2003/12/20,6:45PM,158.617kWh,4.785kWh/kW,"3,636W","3,636W",0.110kW/kW,23.8C,239.1V,9.366kWh,516W,
2003/12/20,6:40PM,158.314kWh,4.776kWh/kW,"3,096W","3,096W",0.093kW/kW,23.8C,240.2V,9.323kWh,552W,
2003/12/20,6:35PM,158.056kWh,4.768kWh/kW,"2,856W","2,856W",0.086kW/kW,23.8C,239.5V,9.277kWh,408W,
2003/12/20,6:30PM,157.818kWh,4.761kWh/kW,"4,752W","4,752W",0.143kW/kW,24.1C,240.7V,9.243kWh,432W,
2003/12/20,6:25PM,157.422kWh,4.749kWh/kW,"4,332W","4,332W",0.131kW/kW,24.0C,242.1V,9.207kWh,588W,
2003/12/20,6:20PM,157.061kWh,4.738kWh/kW,"5,112W","5,100W",0.154kW/kW,24.2C,240.6V,9.158kWh,552W,
2003/12/20,6:15PM,156.636kWh,4.725kWh/kW,"5,304W","5,292W",0.160kW/kW,24.2C,241.1V,9.112kWh,600W,
2003/12/20,6:10PM,156.195kWh,4.712kWh/kW,"6,432W","6,432W",0.194kW/kW,24.2C,241.1V,9.062kWh,576W,
2003/12/20,6:05PM,155.659kWh,4.696kWh/kW,"6,000W","6,012W",0.181kW/kW,24.2C,241.8V,9.014kWh,528W,
2003/12/20,6:00PM,155.158kWh,4.680kWh/kW,"9,840W","9,840W",0.297kW/kW,24.4C,241.3V,8.970kWh,624W,
2003/12/20,5:55PM,154.338kWh,4.656kWh/kW,"10,068W","10,068W",0.304kW/kW,24.4C,241.9V,8.918kWh,420W,
2003/12/20,5:50PM,153.499kWh,4.630kWh/kW,"7,584W","7,584W",0.229kW/kW,24.4C,241.7V,8.883kWh,480W,
2003/12/20,5:45PM,152.867kWh,4.611kWh/kW,"8,688W","8,688W",0.262kW/kW,24.5C,242.5V,8.843kWh,384W,
2003/12/20,5:40PM,152.143kWh,4.590kWh/kW,"8,460W","8,460W",0.255kW/kW,24.5C,241.4V,8.811kWh,300W,
2003/12/20,5:35PM,151.438kWh,4.568kWh/kW,"7,476W","7,476W",0.226kW/kW,24.5C,240.3V,8.786kWh,420W,
2003/12/20,5:30PM,150.815kWh,4.549kWh/kW,"11,316W","11,316W",0.341kW/kW,24.6C,242.3V,8.751kWh,228W,
2003/12/20,5:25PM,149.872kWh,4.521kWh/kW,"14,640W","14,640W",0.442kW/kW,24.6C,243.4V,8.732kWh,480W,
2003/12/20,5:20PM,148.652kWh,4.484kWh/kW,"14,472W","14,472W",0.437kW/kW,24.8C,244.8V,8.692kWh,264W,
2003/12/20,5:15PM,147.446kWh,4.448kWh/kW,"13,176W","13,176W",0.397kW/kW,24.7C,243.6V,8.670kWh,408W,
2003/12/20,5:10PM,146.348kWh,4.415kWh/kW,"11,160W","11,160W",0.337kW/kW,24.7C,241.3V,8.636kWh,552W,
2003/12/20,5:05PM,145.418kWh,4.387kWh/kW,"12,600W","12,600W",0.380kW/kW,24.7C,244.4V,8.590kWh,408W,
2003/12/20,5:00PM,144.368kWh,4.355kWh/kW,"10,836W","10,836W",0.327kW/kW,24.9C,244.1V,8.556kWh,660W,
2003/12/20,4:55PM,143.465kWh,4.328kWh/kW,"11,184W","11,184W",0.337kW/kW,24.9C,243.7V,8.501kWh,384W,
2003/12/20,4:50PM,142.533kWh,4.300kWh/kW,"10,884W","10,884W",0.328kW/kW,24.9C,244.0V,8.469kWh,420W,
2003/12/20,4:45PM,141.626kWh,4.272kWh/kW,"8,748W","8,736W",0.264kW/kW,24.9C,241.4V,8.434kWh,444W,
2003/12/20,4:40PM,140.898kWh,4.250kWh/kW,"11,232W","11,244W",0.339kW/kW,25.1C,242.4V,8.397kWh,240W,
2003/12/20,4:35PM,139.961kWh,4.222kWh/kW,"15,000W","15,000W",0.452kW/kW,25.1C,247.8V,8.377kWh,456W,
2003/12/20,4:30PM,138.711kWh,4.184kWh/kW,"15,048W","15,048W",0.454kW/kW,25.1C,243.5V,8.339kWh,168W,
2003/12/20,4:25PM,137.457kWh,4.147kWh/kW,"13,284W","13,284W",0.401kW/kW,25.1C,245.4V,8.325kWh,276W,
2003/12/20,4:20PM,136.350kWh,4.113kWh/kW,"17,280W","17,268W",0.521kW/kW,25.1C,244.5V,8.302kWh,384W,
2003/12/20,4:15PM,134.911kWh,4.070kWh/kW,"15,864W","15,864W",0.479kW/kW,25.1C,244.0V,8.270kWh,216W,
2003/12/20,4:10PM,133.589kWh,4.030kWh/kW,"16,716W","16,716W",0.504kW/kW,25.1C,245.4V,8.252kWh,540W,
2003/12/20,4:05PM,132.196kWh,3.988kWh/kW,"17,688W","17,676W",0.533kW/kW,25.1C,243.9V,8.207kWh,408W,
2003/12/20,4:00PM,130.723kWh,3.943kWh/kW,"16,584W","16,584W",0.500kW/kW,25.2C,248.1V,8.173kWh,600W,
2003/12/20,3:55PM,129.341kWh,3.902kWh/kW,"20,040W","20,052W",0.605kW/kW,25.0C,247.1V,8.123kWh,264W,
2003/12/20,3:50PM,127.670kWh,3.851kWh/kW,"18,756W","18,756W",0.566kW/kW,25.0C,245.9V,8.101kWh,420W,
2003/12/20,3:45PM,126.107kWh,3.804kWh/kW,"16,092W","16,080W",0.485kW/kW,25.0C,246.0V,8.066kWh,588W,
2003/12/20,3:40PM,124.767kWh,3.764kWh/kW,"22,608W","22,620W",0.682kW/kW,24.7C,247.6V,8.017kWh,96W,
2003/12/20,3:35PM,122.882kWh,3.707kWh/kW,"17,148W","17,136W",0.517kW/kW,24.7C,246.6V,8.009kWh,540W,
2003/12/20,3:30PM,121.454kWh,3.664kWh/kW,"18,324W","18,324W",0.553kW/kW,24.6C,244.3V,7.964kWh,132W,
2003/12/20,3:25PM,119.927kWh,3.618kWh/kW,"16,980W","16,992W",0.513kW/kW,24.6C,244.9V,7.953kWh,132W,
2003/12/20,3:20PM,118.511kWh,3.575kWh/kW,"18,096W","18,096W",0.546kW/kW,24.5C,244.7V,7.942kWh,432W,
2003/12/20,3:15PM,117.003kWh,3.530kWh/kW,"20,520W","20,520W",0.619kW/kW,24.5C,246.3V,7.906kWh,168W,
2003/12/20,3:10PM,115.293kWh,3.478kWh/kW,"20,556W","20,556W",0.620kW/kW,24.5C,250.5V,7.892kWh,444W,
2003/12/20,3:05PM,113.580kWh,3.426kWh/kW,"20,064W","20,064W",0.605kW/kW,24.5C,248.4V,7.855kWh,288W,
2003/12/20,3:00PM,111.908kWh,3.376kWh/kW,"18,504W","18,516W",0.559kW/kW,24.5C,249.9V,7.831kWh,264W,
2003/12/20,2:55PM,110.365kWh,3.329kWh/kW,"20,280W","20,268W",0.611kW/kW,24.2C,248.2V,7.809kWh,600W,
2003/12/20,2:50PM,108.676kWh,3.278kWh/kW,"16,788W","16,788W",0.506kW/kW,24.2C,246.7V,7.759kWh,372W,
2003/12/20,2:45PM,107.277kWh,3.236kWh/kW,"16,416W","16,416W",0.495kW/kW,24.3C,244.7V,7.728kWh,624W,
2003/12/20,2:40PM,105.909kWh,3.195kWh/kW,"21,804W","21,804W",0.658kW/kW,24.3C,247.5V,7.676kWh,300W,
2003/12/20,2:35PM,104.092kWh,3.140kWh/kW,"24,804W","24,816W",0.749kW/kW,24.4C,248.4V,7.651kWh,180W,
2003/12/20,2:30PM,102.024kWh,3.078kWh/kW,"19,380W","19,380W",0.585kW/kW,24.4C,246.4V,7.636kWh,420W,
2003/12/20,2:25PM,100.409kWh,3.029kWh/kW,"19,572W","19,560W",0.590kW/kW,24.3C,245.1V,7.601kWh,180W,
2003/12/20,2:20PM,98.779kWh,2.980kWh/kW,"22,620W","22,632W",0.683kW/kW,24.3C,249.1V,7.586kWh,492W,
2003/12/20,2:15PM,96.893kWh,2.923kWh/kW,"23,268W","23,268W",0.702kW/kW,24.2C,248.4V,7.545kWh,36W,
