Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2027/11/20,9:40PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,22.3C,238.7V,26.438kWh,648W,
2027/11/20,9:35PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,22.3C,238.7V,26.384kWh,624W,
2027/11/20,9:30PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,22.3C,239.0V,26.332kWh,624W,
2027/11/20,9:25PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.2C,238.3V,26.280kWh,648W,
2027/11/20,9:20PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.2C,238.5V,26.226kWh,624W,
2027/11/20,9:15PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.8C,239.1V,26.174kWh,624W,
2027/11/20,9:10PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.8C,238.7V,26.122kWh,672W,
2027/11/20,9:05PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.8C,239.6V,26.066kWh,624W,
2027/11/20,9:00PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.7C,240.3V,26.014kWh,480W,
2027/11/20,8:55PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,23.7C,239.4V,25.974kWh,480W,
2027/11/20,8:50PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,24.0C,240.2V,25.934kWh,504W,
2027/11/20,8:45PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,24.0C,241.0V,25.892kWh,480W,
2027/11/20,8:40PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,24.0C,240.7V,25.852kWh,480W,
2027/11/20,8:35PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,24.8C,240.8V,25.812kWh,504W,
2027/11/20,8:30PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,24.8C,240.7V,25.770kWh,528W,
2027/11/20,8:25PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,25.6C,239.5V,25.726kWh,648W,
2027/11/20,8:20PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,25.6C,239.9V,25.672kWh,624W,
2027/11/20,8:15PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,26.6C,240.2V,25.620kWh,648W,
2027/11/20,8:10PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,26.6C,242.3V,25.566kWh,672W,
2027/11/20,8:05PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,27.0C,241.8V,25.510kWh,672W,
2027/11/20,8:00PM,214.499kWh,6.471kWh/kW,0W,0W,0.000kW/kW,27.0C,242.0V,25.454kWh,648W,
2027/11/20,7:55PM,214.499kWh,6.471kWh/kW,12W,24W,0.001kW/kW,27.0C,242.3V,25.400kWh,540W,
2027/11/20,7:50PM,214.497kWh,6.470kWh/kW,132W,120W,0.004kW/kW,29.0C,241.3V,25.355kWh,516W,
2027/11/20,7:45PM,214.487kWh,6.470kWh/kW,264W,264W,0.008kW/kW,29.0C,240.9V,25.312kWh,528W,
2027/11/20,7:40PM,214.465kWh,6.470kWh/kW,360W,360W,0.011kW/kW,29.0C,240.6V,25.268kWh,456W,
2027/11/20,7:35PM,214.435kWh,6.469kWh/kW,492W,480W,0.014kW/kW,29.0C,241.6V,25.230kWh,516W,
2027/11/20,7:30PM,214.395kWh,6.467kWh/kW,660W,660W,0.020kW/kW,29.0C,240.8V,25.187kWh,468W,
2027/11/20,7:25PM,214.340kWh,6.466kWh/kW,828W,816W,0.025kW/kW,28.9C,239.9V,25.148kWh,444W,
2027/11/20,7:20PM,214.272kWh,6.464kWh/kW,960W,960W,0.029kW/kW,28.9C,238.4V,25.111kWh,624W,
2027/11/20,7:15PM,214.192kWh,6.461kWh/kW,"1,632W","1,644W",0.050kW/kW,29.9C,238.3V,25.059kWh,624W,
2027/11/20,7:10PM,214.055kWh,6.457kWh/kW,"1,596W","1,596W",0.048kW/kW,29.9C,239.2V,25.007kWh,636W,
2027/11/20,7:05PM,213.922kWh,6.453kWh/kW,"1,728W","1,716W",0.052kW/kW,29.9C,237.9V,24.954kWh,624W,
2027/11/20,7:00PM,213.779kWh,6.449kWh/kW,"2,088W","2,088W",0.063kW/kW,29.6C,238.0V,24.902kWh,600W,
2027/11/20,6:55PM,213.605kWh,6.444kWh/kW,"3,132W","3,144W",0.095kW/kW,29.4C,238.2V,24.852kWh,636W,
2027/11/20,6:50PM,213.343kWh,6.436kWh/kW,"4,236W","4,236W",0.128kW/kW,29.4C,240.3V,24.799kWh,588W,
2027/11/20,6:45PM,212.990kWh,6.425kWh/kW,"4,620W","4,620W",0.139kW/kW,28.3C,239.5V,24.750kWh,492W,
2027/11/20,6:40PM,212.605kWh,6.413kWh/kW,"5,736W","5,736W",0.173kW/kW,28.3C,240.2V,24.709kWh,"4,944W",
2027/11/20,6:35PM,212.127kWh,6.399kWh/kW,"6,672W","6,672W",0.201kW/kW,30.5C,240.1V,24.297kWh,"5,760W",
2027/11/20,6:30PM,211.571kWh,6.382kWh/kW,"6,144W","6,132W",0.185kW/kW,30.5C,239.9V,23.817kWh,"5,880W",
2027/11/20,6:25PM,211.060kWh,6.367kWh/kW,"4,812W","4,812W",0.145kW/kW,30.6C,239.2V,23.327kWh,"5,796W",
2027/11/20,6:20PM,210.659kWh,6.355kWh/kW,"5,928W","5,940W",0.179kW/kW,30.6C,238.5V,22.844kWh,"5,880W",
2027/11/20,6:15PM,210.164kWh,6.340kWh/kW,"6,396W","6,384W",0.193kW/kW,30.6C,239.6V,22.354kWh,"5,796W",
2027/11/20,6:10PM,209.632kWh,6.324kWh/kW,"8,088W","8,088W",0.244kW/kW,30.3C,239.2V,21.871kWh,"6,024W",
2027/11/20,6:05PM,208.958kWh,6.303kWh/kW,"6,348W","6,348W",0.191kW/kW,30.2C,239.3V,21.369kWh,"5,844W",
2027/11/20,6:00PM,208.429kWh,6.287kWh/kW,"4,824W","4,824W",0.146kW/kW,30.2C,237.0V,20.882kWh,"5,904W",
2027/11/20,5:55PM,208.027kWh,6.275kWh/kW,"5,760W","5,760W",0.174kW/kW,30.3C,237.3V,20.390kWh,"5,976W",
2027/11/20,5:50PM,207.547kWh,6.261kWh/kW,"6,324W","6,324W",0.191kW/kW,30.3C,238.1V,19.892kWh,"5,916W",
2027/11/20,5:45PM,207.020kWh,6.245kWh/kW,"5,064W","5,064W",0.153kW/kW,30.4C,237.6V,19.399kWh,"6,024W",
2027/11/20,5:40PM,206.598kWh,6.232kWh/kW,"6,204W","6,204W",0.187kW/kW,30.4C,237.9V,18.897kWh,"5,892W",
2027/11/20,5:35PM,206.081kWh,6.217kWh/kW,"8,160W","8,160W",0.246kW/kW,30.4C,238.3V,18.406kWh,"5,784W",
2027/11/20,5:30PM,205.401kWh,6.196kWh/kW,"10,716W","10,716W",0.323kW/kW,30.7C,238.7V,17.924kWh,"5,916W",
2027/11/20,5:25PM,204.508kWh,6.169kWh/kW,"12,552W","12,552W",0.379kW/kW,30.9C,239.7V,17.431kWh,"5,736W",
2027/11/20,5:20PM,203.462kWh,6.138kWh/kW,"13,176W","13,164W",0.397kW/kW,30.9C,240.0V,16.953kWh,"5,928W",
2027/11/20,5:15PM,202.365kWh,6.105kWh/kW,"11,940W","11,952W",0.361kW/kW,30.9C,241.9V,16.459kWh,"5,748W",
2027/11/20,5:10PM,201.369kWh,6.074kWh/kW,"10,644W","10,644W",0.321kW/kW,30.9C,239.5V,15.980kWh,"5,748W",
2027/11/20,5:05PM,200.482kWh,6.048kWh/kW,"11,400W","11,400W",0.344kW/kW,30.9C,239.8V,15.501kWh,"6,024W",
2027/11/20,5:00PM,199.532kWh,6.019kWh/kW,"14,244W","14,244W",0.430kW/kW,30.9C,241.8V,14.999kWh,"5,844W",
2027/11/20,4:55PM,198.345kWh,5.983kWh/kW,"13,092W","13,092W",0.395kW/kW,30.9C,242.6V,14.512kWh,"6,084W",
2027/11/20,4:50PM,197.254kWh,5.950kWh/kW,"12,996W","12,996W",0.392kW/kW,30.9C,241.9V,14.005kWh,"5,796W",
2027/11/20,4:45PM,196.171kWh,5.918kWh/kW,"14,364W","14,364W",0.433kW/kW,30.8C,243.5V,13.522kWh,"5,916W",
2027/11/20,4:40PM,194.974kWh,5.882kWh/kW,"15,504W","15,504W",0.468kW/kW,30.8C,243.6V,13.029kWh,"6,096W",
2027/11/20,4:35PM,193.682kWh,5.843kWh/kW,"15,816W","15,816W",0.477kW/kW,30.6C,242.9V,12.521kWh,"5,928W",
2027/11/20,4:30PM,192.364kWh,5.803kWh/kW,"17,148W","17,148W",0.517kW/kW,30.6C,243.4V,12.027kWh,"6,060W",
2027/11/20,4:25PM,190.935kWh,5.760kWh/kW,"17,316W","17,316W",0.522kW/kW,30.8C,240.7V,11.522kWh,"5,748W",
2027/11/20,4:20PM,189.492kWh,5.716kWh/kW,"17,820W","17,820W",0.538kW/kW,30.8C,240.8V,11.043kWh,"5,820W",
2027/11/20,4:15PM,188.007kWh,5.671kWh/kW,"18,552W","18,552W",0.560kW/kW,30.1C,241.4V,10.558kWh,"6,072W",
2027/11/20,4:10PM,186.461kWh,5.625kWh/kW,"18,648W","18,660W",0.563kW/kW,30.1C,241.7V,10.052kWh,"5,736W",
2027/11/20,4:05PM,184.906kWh,5.578kWh/kW,"19,356W","19,344W",0.584kW/kW,29.8C,242.1V,9.574kWh,"6,156W",
2027/11/20,4:00PM,183.294kWh,5.529kWh/kW,"19,212W","19,200W",0.579kW/kW,29.8C,242.7V,9.061kWh,"5,244W",
2027/11/20,3:55PM,181.694kWh,5.481kWh/kW,"19,632W","19,632W",0.592kW/kW,29.8C,244.0V,8.624kWh,384W,
2027/11/20,3:50PM,180.058kWh,5.432kWh/kW,"20,220W","20,232W",0.610kW/kW,29.8C,243.8V,8.592kWh,636W,
2027/11/20,3:45PM,178.372kWh,5.381kWh/kW,"20,244W","20,232W",0.610kW/kW,29.9C,244.9V,8.539kWh,372W,
2027/11/20,3:40PM,176.686kWh,5.330kWh/kW,"20,892W","20,892W",0.630kW/kW,29.7C,244.6V,8.508kWh,636W,
2027/11/20,3:35PM,174.945kWh,5.277kWh/kW,"20,892W","20,892W",0.630kW/kW,29.5C,245.1V,8.455kWh,348W,
2027/11/20,3:30PM,173.204kWh,5.225kWh/kW,"21,060W","21,072W",0.636kW/kW,29.5C,244.8V,8.426kWh,276W,
2027/11/20,3:25PM,171.448kWh,5.172kWh/kW,"21,792W","21,792W",0.657kW/kW,29.5C,245.2V,8.403kWh,720W,
2027/11/20,3:20PM,169.632kWh,5.117kWh/kW,"21,576W","21,564W",0.650kW/kW,29.5C,246.0V,8.343kWh,216W,
2027/11/20,3:15PM,167.835kWh,5.063kWh/kW,"22,380W","22,380W",0.675kW/kW,29.4C,246.3V,8.325kWh,492W,
2027/11/20,3:10PM,165.970kWh,5.007kWh/kW,"22,092W","22,092W",0.666kW/kW,29.4C,247.0V,8.284kWh,108W,
2027/11/20,3:05PM,164.129kWh,4.951kWh/kW,"22,224W","22,212W",0.670kW/kW,29.1C,247.2V,8.275kWh,192W,
2027/11/20,3:00PM,162.278kWh,4.895kWh/kW,"22,908W","22,908W",0.691kW/kW,29.1C,246.6V,8.259kWh,540W,
2027/11/20,2:55PM,160.369kWh,4.838kWh/kW,"22,944W","22,956W",0.692kW/kW,28.9C,246.8V,8.214kWh,96W,
2027/11/20,2:50PM,158.456kWh,4.780kWh/kW,"23,112W","23,100W",0.697kW/kW,28.9C,246.1V,8.206kWh,600W,
2027/11/20,2:45PM,156.531kWh,4.722kWh/kW,"22,932W","22,932W",0.692kW/kW,28.5C,245.8V,8.156kWh,324W,
2027/11/20,2:40PM,154.620kWh,4.664kWh/kW,"23,064W","23,064W",0.696kW/kW,28.5C,247.3V,8.129kWh,312W,
2027/11/20,2:35PM,152.698kWh,4.606kWh/kW,"22,776W","22,776W",0.687kW/kW,28.4C,246.9V,8.103kWh,648W,
2027/11/20,2:30PM,150.800kWh,4.549kWh/kW,"22,944W","22,944W",0.692kW/kW,28.4C,246.7V,8.049kWh,288W,
2027/11/20,2:25PM,148.888kWh,4.491kWh/kW,"23,712W","23,712W",0.715kW/kW,28.2C,246.5V,8.025kWh,720W,
2027/11/20,2:20PM,146.912kWh,4.432kWh/kW,"23,496W","23,496W",0.709kW/kW,28.2C,247.4V,7.965kWh,312W,
2027/11/20,2:15PM,144.954kWh,4.373kWh/kW,"22,872W","22,872W",0.690kW/kW,27.9C,246.3V,7.939kWh,648W,
2027/11/20,2:10PM,143.048kWh,4.315kWh/kW,"23,508W","23,496W",0.709kW/kW,27.9C,246.9V,7.885kWh,372W,
2027/11/20,2:05PM,141.090kWh,4.256kWh/kW,"23,832W","23,832W",0.719kW/kW,27.7C,247.1V,7.854kWh,312W,
2027/11/20,2:00PM,139.104kWh,4.196kWh/kW,"24,816W","24,804W",0.748kW/kW,27.7C,246.6V,7.828kWh,720W,
2027/11/20,1:55PM,137.037kWh,4.134kWh/kW,"23,952W","23,952W",0.723kW/kW,27.7C,246.7V,7.768kWh,240W,
2027/11/20,1:50PM,135.041kWh,4.074kWh/kW,"24,288W","24,276W",0.732kW/kW,27.7C,246.0V,7.748kWh,96W,
2027/11/20,1:45PM,133.018kWh,4.013kWh/kW,"24,432W","24,432W",0.737kW/kW,27.8C,247.3V,7.740kWh,624W,
2027/11/20,1:40PM,130.982kWh,3.951kWh/kW,"24,684W","24,684W",0.745kW/kW,27.8C,246.5V,7.688kWh,588W,
2027/11/20,1:35PM,128.925kWh,3.889kWh/kW,"25,392W","25,404W",0.766kW/kW,27.1C,247.6V,7.639kWh,"1,008W",
2027/11/20,1:30PM,126.808kWh,3.825kWh/kW,"24,696W","24,696W",0.745kW/kW,27.1C,246.7V,7.555kWh,216W,
2027/11/20,1:25PM,124.750kWh,3.763kWh/kW,"25,320W","25,320W",0.764kW/kW,26.7C,246.9V,7.537kWh,552W,
2027/11/20,1:20PM,122.640kWh,3.700kWh/kW,"25,008W","25,008W",0.754kW/kW,26.7C,247.3V,7.491kWh,288W,
2027/11/20,1:15PM,120.556kWh,3.637kWh/kW,"25,368W","25,368W",0.765kW/kW,26.6C,247.7V,7.467kWh,216W,
2027/11/20,1:10PM,118.442kWh,3.573kWh/kW,"25,788W","25,788W",0.778kW/kW,26.6C,247.0V,7.449kWh,684W,
2027/11/20,1:05PM,116.293kWh,3.508kWh/kW,"25,272W","25,272W",0.762kW/kW,26.4C,246.9V,7.392kWh,360W,
2027/11/20,1:00PM,114.187kWh,3.445kWh/kW,"25,392W","25,392W",0.766kW/kW,26.4C,247.3V,7.362kWh,192W,
2027/11/20,12:55PM,112.071kWh,3.381kWh/kW,"26,016W","26,016W",0.785kW/kW,26.0C,247.5V,7.346kWh,768W,
2027/11/20,12:50PM,109.903kWh,3.315kWh/kW,"25,596W","25,608W",0.772kW/kW,26.0C,247.5V,7.282kWh,12W,
2027/11/20,12:45PM,107.769kWh,3.251kWh/kW,"26,220W","26,220W",0.791kW/kW,25.7C,247.5V,7.281kWh,540W,
2027/11/20,12:40PM,105.584kWh,3.185kWh/kW,"25,548W","25,536W",0.770kW/kW,25.7C,248.2V,7.236kWh,108W,
2027/11/20,12:35PM,103.456kWh,3.121kWh/kW,"26,100W","26,088W",0.787kW/kW,25.7C,248.4V,7.227kWh,612W,
2027/11/20,12:30PM,101.282kWh,3.055kWh/kW,"25,740W","25,740W",0.776kW/kW,25.1C,248.5V,7.176kWh,60W,
2027/11/20,12:25PM,99.137kWh,2.991kWh/kW,"25,836W","25,836W",0.779kW/kW,24.7C,249.9V,7.171kWh,60W,
2027/11/20,12:20PM,96.984kWh,2.926kWh/kW,"26,316W","26,304W",0.793kW/kW,24.7C,249.7V,7.166kWh,636W,
2027/11/20,12:15PM,94.792kWh,2.859kWh/kW,"25,704W","25,704W",0.775kW/kW,24.7C,250.2V,7.113kWh,264W,
2027/11/20,12:10PM,92.650kWh,2.795kWh/kW,"25,812W","25,812W",0.779kW/kW,24.4C,249.1V,7.091kWh,276W,
2027/11/20,12:05PM,90.499kWh,2.730kWh/kW,"26,340W","26,352W",0.795kW/kW,23.9C,249.4V,7.068kWh,708W,
2027/11/20,12:00PM,88.303kWh,2.664kWh/kW,"25,860W","25,848W",0.780kW/kW,23.9C,249.4V,7.009kWh,228W,
2027/11/20,11:55AM,86.149kWh,2.599kWh/kW,"25,464W","25,464W",0.768kW/kW,23.9C,249.8V,6.990kWh,696W,
2027/11/20,11:50AM,84.027kWh,2.535kWh/kW,"25,284W","25,284W",0.763kW/kW,23.6C,250.3V,6.932kWh,324W,
2027/11/20,11:45AM,81.920kWh,2.471kWh/kW,"25,044W","25,032W",0.755kW/kW,23.6C,249.1V,6.905kWh,84W,
2027/11/20,11:40AM,79.834kWh,2.408kWh/kW,"25,152W","25,152W",0.759kW/kW,23.5C,250.2V,6.898kWh,576W,
2027/11/20,11:35AM,77.738kWh,2.345kWh/kW,"24,696W","24,708W",0.745kW/kW,23.5C,250.5V,6.850kWh,72W,
2027/11/20,11:30AM,75.679kWh,2.283kWh/kW,"25,056W","25,056W",0.756kW/kW,22.8C,249.4V,6.844kWh,576W,
2027/11/20,11:25AM,73.591kWh,2.220kWh/kW,"24,504W","24,504W",0.739kW/kW,22.8C,249.7V,6.796kWh,120W,
2027/11/20,11:20AM,71.549kWh,2.158kWh/kW,"24,828W","24,840W",0.749kW/kW,22.5C,249.2V,6.786kWh,492W,
2027/11/20,11:15AM,69.479kWh,2.096kWh/kW,"24,168W","24,156W",0.729kW/kW,22.5C,249.2V,6.745kWh,168W,
2027/11/20,11:10AM,67.466kWh,2.035kWh/kW,"23,988W","23,988W",0.724kW/kW,22.0C,249.5V,6.731kWh,228W,
2027/11/20,11:05AM,65.467kWh,1.975kWh/kW,"24,264W","24,264W",0.732kW/kW,22.0C,249.4V,6.712kWh,792W,
2027/11/20,11:00AM,63.445kWh,1.914kWh/kW,"23,664W","23,664W",0.714kW/kW,22.0C,248.9V,6.646kWh,240W,
2027/11/20,10:55AM,61.473kWh,1.854kWh/kW,"23,424W","23,412W",0.706kW/kW,21.6C,249.2V,6.626kWh,288W,
2027/11/20,10:50AM,59.522kWh,1.796kWh/kW,"23,592W","23,592W",0.712kW/kW,21.6C,248.1V,6.602kWh,648W,
2027/11/20,10:45AM,57.556kWh,1.736kWh/kW,"23,040W","23,040W",0.695kW/kW,21.1C,249.2V,6.548kWh,336W,
2027/11/20,10:40AM,55.636kWh,1.678kWh/kW,"23,208W","23,208W",0.700kW/kW,21.1C,248.6V,6.520kWh,600W,
2027/11/20,10:35AM,53.702kWh,1.620kWh/kW,"22,632W","22,632W",0.683kW/kW,20.9C,249.5V,6.470kWh,120W,
2027/11/20,10:30AM,51.816kWh,1.563kWh/kW,"22,680W","22,680W",0.684kW/kW,20.7C,248.6V,6.460kWh,504W,
2027/11/20,10:25AM,49.926kWh,1.506kWh/kW,"21,888W","21,888W",0.660kW/kW,19.7C,248.6V,6.418kWh,144W,
2027/11/20,10:20AM,48.102kWh,1.451kWh/kW,"21,492W","21,504W",0.649kW/kW,19.7C,247.6V,6.406kWh,180W,
2027/11/20,10:15AM,46.310kWh,1.397kWh/kW,"21,612W","21,612W",0.652kW/kW,19.7C,246.4V,6.391kWh,540W,
2027/11/20,10:10AM,44.509kWh,1.343kWh/kW,"21,024W","21,024W",0.634kW/kW,19.7C,247.4V,6.346kWh,144W,
2027/11/20,10:05AM,42.757kWh,1.290kWh/kW,"21,180W","21,180W",0.639kW/kW,19.6C,247.7V,6.334kWh,588W,
2027/11/20,10:00AM,40.992kWh,1.237kWh/kW,"20,460W","20,448W",0.617kW/kW,19.6C,247.9V,6.285kWh,252W,
2027/11/20,9:55AM,39.288kWh,1.185kWh/kW,"20,100W","20,112W",0.607kW/kW,19.4C,247.9V,6.264kWh,132W,
2027/11/20,9:50AM,37.612kWh,1.135kWh/kW,"20,076W","20,076W",0.606kW/kW,19.4C,248.0V,6.253kWh,588W,
2027/11/20,9:45AM,35.939kWh,1.084kWh/kW,"19,452W","19,440W",0.586kW/kW,19.1C,247.5V,6.204kWh,348W,
2027/11/20,9:40AM,34.319kWh,1.035kWh/kW,"19,416W","19,428W",0.586kW/kW,19.1C,247.7V,6.175kWh,648W,
2027/11/20,9:35AM,32.700kWh,0.986kWh/kW,"18,756W","18,756W",0.566kW/kW,19.1C,248.2V,6.121kWh,420W,
2027/11/20,9:30AM,31.137kWh,0.939kWh/kW,"18,324W","18,324W",0.553kW/kW,18.1C,248.4V,6.086kWh,180W,
2027/11/20,9:25AM,29.610kWh,0.893kWh/kW,"18,324W","18,324W",0.553kW/kW,17.9C,247.4V,6.071kWh,468W,
2027/11/20,9:20AM,28.083kWh,0.847kWh/kW,"17,556W","17,568W",0.530kW/kW,17.9C,249.2V,6.032kWh,180W,
2027/11/20,9:15AM,26.619kWh,0.803kWh/kW,"17,496W","17,484W",0.527kW/kW,17.5C,248.9V,6.017kWh,504W,
2027/11/20,9:10AM,25.162kWh,0.759kWh/kW,"16,764W","16,764W",0.506kW/kW,17.5C,248.0V,5.975kWh,156W,
2027/11/20,9:05AM,23.765kWh,0.717kWh/kW,"16,320W","16,320W",0.492kW/kW,17.5C,248.2V,5.962kWh,48W,
2027/11/20,9:00AM,22.405kWh,0.676kWh/kW,"16,176W","16,176W",0.488kW/kW,17.0C,248.5V,5.958kWh,480W,
2027/11/20,8:55AM,21.057kWh,0.635kWh/kW,"15,504W","15,504W",0.468kW/kW,17.0C,248.1V,5.918kWh,384W,
2027/11/20,8:50AM,19.765kWh,0.596kWh/kW,"15,252W","15,252W",0.460kW/kW,17.0C,248.2V,5.886kWh,660W,
2027/11/20,8:45AM,18.494kWh,0.558kWh/kW,"14,544W","14,544W",0.439kW/kW,17.0C,245.2V,5.831kWh,432W,
2027/11/20,8:40AM,17.282kWh,0.521kWh/kW,"14,040W","14,040W",0.424kW/kW,16.9C,246.5V,5.795kWh,504W,
2027/11/20,8:35AM,16.112kWh,0.486kWh/kW,"13,836W","13,824W",0.417kW/kW,15.8C,246.1V,5.753kWh,732W,
2027/11/20,8:30AM,14.960kWh,0.451kWh/kW,"13,092W","13,092W",0.395kW/kW,15.8C,246.1V,5.692kWh,372W,
2027/11/20,8:25AM,13.869kWh,0.418kWh/kW,"12,840W","12,840W",0.387kW/kW,15.8C,245.1V,5.661kWh,504W,
2027/11/20,8:20AM,12.799kWh,0.386kWh/kW,"12,120W","12,120W",0.366kW/kW,15.8C,245.0V,5.619kWh,264W,
2027/11/20,8:15AM,11.789kWh,0.356kWh/kW,"11,904W","11,904W",0.359kW/kW,15.8C,244.7V,5.597kWh,576W,
2027/11/20,8:10AM,10.797kWh,0.326kWh/kW,"11,160W","11,160W",0.337kW/kW,15.7C,244.7V,5.549kWh,"1,224W",
2027/11/20,8:05AM,9.867kWh,0.298kWh/kW,"10,692W","10,692W",0.323kW/kW,15.7C,244.5V,5.447kWh,900W,
2027/11/20,8:00AM,8.976kWh,0.271kWh/kW,"10,332W","10,332W",0.312kW/kW,15.5C,244.5V,5.372kWh,"1,740W",
2027/11/20,7:55AM,8.115kWh,0.245kWh/kW,"9,744W","9,744W",0.294kW/kW,15.5C,245.5V,5.227kWh,"1,488W",
2027/11/20,7:50AM,7.303kWh,0.220kWh/kW,"9,348W","9,360W",0.282kW/kW,15.2C,244.7V,5.103kWh,"1,572W",
2027/11/20,7:45AM,6.523kWh,0.197kWh/kW,"8,760W","8,748W",0.264kW/kW,15.2C,243.9V,4.972kWh,"1,560W",
2027/11/20,7:40AM,5.794kWh,0.175kWh/kW,"8,112W","8,124W",0.245kW/kW,15.1C,244.8V,4.842kWh,"1,488W",
2027/11/20,7:35AM,5.117kWh,0.154kWh/kW,"7,716W","7,716W",0.233kW/kW,15.1C,244.3V,4.718kWh,804W,
