Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2024/11/20,11:55PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.4C,243.3V,13.804kWh,564W,
2024/11/20,11:50PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.5C,243.1V,13.757kWh,672W,
2024/11/20,11:45PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.5C,243.1V,13.701kWh,768W,
2024/11/20,11:40PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.5C,242.4V,13.637kWh,816W,
2024/11/20,11:35PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.5C,242.4V,13.569kWh,720W,
2024/11/20,11:30PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.5C,243.6V,13.509kWh,720W,
2024/11/20,11:25PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,243.7V,13.449kWh,552W,
2024/11/20,11:20PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,244.1V,13.403kWh,456W,
2024/11/20,11:15PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,242.3V,13.365kWh,432W,
2024/11/20,11:10PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,243.0V,13.329kWh,480W,
2024/11/20,11:05PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,243.6V,13.289kWh,600W,
2024/11/20,11:00PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,243.4V,13.239kWh,624W,
2024/11/20,10:55PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,246.2V,13.187kWh,720W,
2024/11/20,10:50PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.6C,245.7V,13.127kWh,720W,
2024/11/20,10:45PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.7C,246.0V,13.067kWh,600W,
2024/11/20,10:40PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.7C,245.4V,13.017kWh,600W,
2024/11/20,10:35PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.7C,244.6V,12.967kWh,672W,
2024/11/20,10:30PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.7C,244.0V,12.911kWh,720W,
2024/11/20,10:25PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.2V,12.851kWh,552W,
2024/11/20,10:20PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.0V,12.805kWh,600W,
2024/11/20,10:15PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.2V,12.755kWh,576W,
2024/11/20,10:10PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,243.6V,12.707kWh,456W,
2024/11/20,10:05PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.5V,12.669kWh,432W,
2024/11/20,10:00PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.6V,12.633kWh,480W,
2024/11/20,9:55PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,244.1V,12.593kWh,576W,
2024/11/20,9:50PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.8C,243.4V,12.545kWh,720W,
2024/11/20,9:45PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.9C,243.0V,12.485kWh,744W,
2024/11/20,9:40PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.9C,243.4V,12.423kWh,720W,
2024/11/20,9:35PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,14.9C,243.0V,12.363kWh,720W,
2024/11/20,9:30PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.3C,243.5V,12.303kWh,576W,
2024/11/20,9:25PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.3C,243.0V,12.255kWh,624W,
2024/11/20,9:20PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.3C,243.7V,12.203kWh,744W,
2024/11/20,9:15PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.3C,243.4V,12.141kWh,672W,
2024/11/20,9:10PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.4C,242.8V,12.085kWh,672W,
2024/11/20,9:05PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.4C,243.3V,12.029kWh,"1,056W",
2024/11/20,9:00PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.4C,244.3V,11.941kWh,"1,056W",
2024/11/20,8:55PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.6C,243.5V,11.853kWh,936W,
2024/11/20,8:50PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.7C,243.8V,11.775kWh,960W,
2024/11/20,8:45PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.7C,243.7V,11.695kWh,"1,104W",
2024/11/20,8:40PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.7C,242.7V,11.603kWh,"1,296W",
2024/11/20,8:35PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.9C,243.3V,11.495kWh,"1,272W",
2024/11/20,8:30PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,15.9C,244.0V,11.389kWh,"1,248W",
2024/11/20,8:25PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.1C,243.2V,11.285kWh,"1,200W",
2024/11/20,8:20PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.1C,243.4V,11.185kWh,"1,056W",
2024/11/20,8:15PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.5C,244.0V,11.097kWh,"1,176W",
2024/11/20,8:10PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.5C,243.4V,10.999kWh,720W,
2024/11/20,8:05PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.8C,243.5V,10.939kWh,744W,
2024/11/20,8:00PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.8C,242.6V,10.877kWh,840W,
2024/11/20,7:55PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.9C,243.5V,10.807kWh,"1,152W",
2024/11/20,7:50PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.9C,242.3V,10.711kWh,960W,
2024/11/20,7:45PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.7C,243.3V,10.631kWh,936W,
2024/11/20,7:40PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.7C,242.7V,10.553kWh,"1,176W",
2024/11/20,7:35PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,16.7C,242.8V,10.455kWh,792W,
2024/11/20,7:30PM,157.115kWh,4.740kWh/kW,0W,0W,0.000kW/kW,17.8C,242.7V,10.389kWh,816W,
2024/11/20,7:25PM,157.115kWh,4.740kWh/kW,12W,12W,0.000kW/kW,18.2C,243.0V,10.321kWh,"1,788W",
2024/11/20,7:20PM,157.114kWh,4.739kWh/kW,24W,36W,0.001kW/kW,18.2C,243.0V,10.172kWh,864W,
2024/11/20,7:15PM,157.111kWh,4.739kWh/kW,84W,72W,0.002kW/kW,18.5C,243.0V,10.100kWh,780W,
2024/11/20,7:10PM,157.105kWh,4.739kWh/kW,96W,96W,0.003kW/kW,18.5C,244.1V,10.035kWh,744W,
2024/11/20,7:05PM,157.097kWh,4.739kWh/kW,132W,132W,0.004kW/kW,18.4C,243.5V,9.973kWh,804W,
2024/11/20,7:00PM,157.086kWh,4.739kWh/kW,180W,180W,0.005kW/kW,18.4C,242.2V,9.906kWh,780W,
2024/11/20,6:55PM,157.071kWh,4.738kWh/kW,264W,252W,0.008kW/kW,17.9C,242.6V,9.841kWh,720W,
2024/11/20,6:50PM,157.050kWh,4.738kWh/kW,276W,276W,0.008kW/kW,17.9C,242.2V,9.781kWh,660W,
2024/11/20,6:45PM,157.027kWh,4.737kWh/kW,324W,336W,0.010kW/kW,18.0C,242.7V,9.726kWh,660W,
2024/11/20,6:40PM,156.999kWh,4.736kWh/kW,480W,480W,0.014kW/kW,18.0C,242.2V,9.671kWh,672W,
2024/11/20,6:35PM,156.959kWh,4.735kWh/kW,696W,696W,0.021kW/kW,21.3C,242.1V,9.615kWh,552W,
2024/11/20,6:30PM,156.901kWh,4.733kWh/kW,852W,852W,0.026kW/kW,21.3C,244.2V,9.569kWh,516W,
2024/11/20,6:25PM,156.830kWh,4.731kWh/kW,"1,032W","1,032W",0.031kW/kW,21.3C,242.5V,9.526kWh,600W,
2024/11/20,6:20PM,156.744kWh,4.728kWh/kW,"1,536W","1,536W",0.046kW/kW,21.4C,241.7V,9.476kWh,768W,
2024/11/20,6:15PM,156.616kWh,4.724kWh/kW,"1,812W","1,800W",0.054kW/kW,21.4C,242.0V,9.412kWh,708W,
2024/11/20,6:10PM,156.466kWh,4.720kWh/kW,"2,100W","2,100W",0.063kW/kW,21.3C,242.8V,9.353kWh,708W,
2024/11/20,6:05PM,156.291kWh,4.715kWh/kW,"2,472W","2,484W",0.075kW/kW,21.3C,242.1V,9.294kWh,792W,
2024/11/20,6:00PM,156.084kWh,4.708kWh/kW,"3,144W","3,132W",0.094kW/kW,21.6C,242.2V,9.228kWh,744W,
2024/11/20,5:55PM,155.823kWh,4.701kWh/kW,"3,864W","3,876W",0.117kW/kW,21.6C,243.0V,9.166kWh,648W,
2024/11/20,5:50PM,155.500kWh,4.691kWh/kW,"4,992W","4,992W",0.151kW/kW,21.6C,242.8V,9.112kWh,576W,
2024/11/20,5:45PM,155.084kWh,4.678kWh/kW,"4,836W","4,836W",0.146kW/kW,21.6C,242.9V,9.064kWh,468W,
2024/11/20,5:40PM,154.681kWh,4.666kWh/kW,"5,028W","5,028W",0.152kW/kW,21.6C,242.5V,9.025kWh,468W,
2024/11/20,5:35PM,154.262kWh,4.653kWh/kW,"5,424W","5,424W",0.164kW/kW,21.6C,243.8V,8.986kWh,384W,
2024/11/20,5:30PM,153.810kWh,4.640kWh/kW,"12,096W","12,096W",0.365kW/kW,21.6C,246.0V,8.954kWh,240W,
2024/11/20,5:25PM,152.802kWh,4.609kWh/kW,"7,380W","7,380W",0.223kW/kW,21.6C,246.3V,8.934kWh,372W,
2024/11/20,5:20PM,152.187kWh,4.591kWh/kW,"7,716W","7,716W",0.233kW/kW,21.5C,245.9V,8.903kWh,228W,
2024/11/20,5:15PM,151.544kWh,4.571kWh/kW,"4,608W","4,608W",0.139kW/kW,21.5C,244.6V,8.884kWh,528W,
2024/11/20,5:10PM,151.160kWh,4.560kWh/kW,"3,708W","3,708W",0.112kW/kW,21.6C,242.8V,8.840kWh,540W,
2024/11/20,5:05PM,150.851kWh,4.551kWh/kW,"3,552W","3,540W",0.107kW/kW,21.6C,241.6V,8.795kWh,576W,
2024/11/20,5:00PM,150.556kWh,4.542kWh/kW,"3,936W","3,936W",0.119kW/kW,21.6C,244.1V,8.747kWh,624W,
2024/11/20,4:55PM,150.228kWh,4.532kWh/kW,"4,044W","4,056W",0.122kW/kW,21.7C,244.0V,8.695kWh,540W,
2024/11/20,4:50PM,149.890kWh,4.522kWh/kW,"5,196W","5,196W",0.157kW/kW,22.2C,242.2V,8.650kWh,636W,
2024/11/20,4:45PM,149.457kWh,4.509kWh/kW,"7,104W","7,104W",0.214kW/kW,22.2C,242.9V,8.597kWh,480W,
2024/11/20,4:40PM,148.865kWh,4.491kWh/kW,"12,336W","12,336W",0.372kW/kW,22.0C,244.6V,8.557kWh,480W,
2024/11/20,4:35PM,147.837kWh,4.460kWh/kW,"15,360W","15,360W",0.463kW/kW,22.0C,249.1V,8.517kWh,144W,
2024/11/20,4:30PM,146.557kWh,4.421kWh/kW,"13,164W","13,164W",0.397kW/kW,21.8C,245.5V,8.505kWh,204W,
2024/11/20,4:25PM,145.460kWh,4.388kWh/kW,"21,600W","21,600W",0.652kW/kW,21.8C,248.9V,8.488kWh,480W,
2024/11/20,4:20PM,143.660kWh,4.334kWh/kW,"15,576W","15,576W",0.470kW/kW,21.8C,249.5V,8.448kWh,216W,
2024/11/20,4:15PM,142.362kWh,4.294kWh/kW,"19,512W","19,512W",0.589kW/kW,21.9C,244.6V,8.430kWh,504W,
2024/11/20,4:10PM,140.736kWh,4.245kWh/kW,"12,528W","12,528W",0.378kW/kW,21.9C,248.1V,8.388kWh,288W,
2024/11/20,4:05PM,139.692kWh,4.214kWh/kW,"13,224W","13,224W",0.399kW/kW,22.1C,242.4V,8.364kWh,312W,
2024/11/20,4:00PM,138.590kWh,4.181kWh/kW,"14,868W","14,868W",0.449kW/kW,22.1C,248.1V,8.338kWh,660W,
2024/11/20,3:55PM,137.351kWh,4.143kWh/kW,"16,980W","16,980W",0.512kW/kW,22.1C,244.3V,8.283kWh,372W,
2024/11/20,3:50PM,135.936kWh,4.101kWh/kW,"14,856W","14,856W",0.448kW/kW,22.3C,250.8V,8.252kWh,648W,
2024/11/20,3:45PM,134.698kWh,4.063kWh/kW,"9,768W","9,768W",0.295kW/kW,22.3C,245.2V,8.198kWh,504W,
2024/11/20,3:40PM,133.884kWh,4.039kWh/kW,"23,616W","23,616W",0.712kW/kW,22.1C,249.9V,8.156kWh,240W,
2024/11/20,3:35PM,131.916kWh,3.979kWh/kW,"19,320W","19,320W",0.583kW/kW,22.1C,250.1V,8.136kWh,504W,
2024/11/20,3:30PM,130.306kWh,3.931kWh/kW,"18,984W","18,972W",0.572kW/kW,22.3C,246.7V,8.094kWh,216W,
2024/11/20,3:25PM,128.725kWh,3.883kWh/kW,"26,364W","26,364W",0.795kW/kW,22.3C,250.9V,8.076kWh,396W,
2024/11/20,3:20PM,126.528kWh,3.817kWh/kW,"8,736W","8,748W",0.264kW/kW,22.5C,246.6V,8.043kWh,336W,
2024/11/20,3:15PM,125.799kWh,3.795kWh/kW,"8,700W","8,700W",0.262kW/kW,22.5C,241.4V,8.015kWh,492W,
2024/11/20,3:10PM,125.074kWh,3.773kWh/kW,"19,800W","19,788W",0.597kW/kW,22.6C,245.3V,7.974kWh,216W,
2024/11/20,3:05PM,123.425kWh,3.723kWh/kW,"13,344W","13,356W",0.403kW/kW,22.6C,246.3V,7.956kWh,192W,
2024/11/20,3:00PM,122.312kWh,3.690kWh/kW,"25,848W","25,836W",0.779kW/kW,22.0C,248.8V,7.940kWh,648W,
2024/11/20,2:55PM,120.159kWh,3.625kWh/kW,"20,604W","20,604W",0.622kW/kW,22.0C,247.8V,7.886kWh,300W,
2024/11/20,2:50PM,118.442kWh,3.573kWh/kW,"6,276W","6,288W",0.190kW/kW,22.1C,244.9V,7.861kWh,612W,
2024/11/20,2:45PM,117.918kWh,3.557kWh/kW,"4,632W","4,632W",0.140kW/kW,22.1C,242.6V,7.810kWh,552W,
2024/11/20,2:40PM,117.532kWh,3.545kWh/kW,"3,648W","3,636W",0.110kW/kW,22.1C,242.5V,7.764kWh,576W,
2024/11/20,2:35PM,117.229kWh,3.536kWh/kW,"3,780W","3,780W",0.114kW/kW,22.1C,241.5V,7.716kWh,660W,
2024/11/20,2:30PM,116.914kWh,3.527kWh/kW,"3,408W","3,408W",0.103kW/kW,22.0C,242.0V,7.661kWh,432W,
2024/11/20,2:25PM,116.630kWh,3.518kWh/kW,"3,192W","3,204W",0.097kW/kW,22.1C,243.8V,7.625kWh,504W,
2024/11/20,2:20PM,116.363kWh,3.510kWh/kW,"3,948W","3,948W",0.119kW/kW,22.1C,243.8V,7.583kWh,588W,
2024/11/20,2:15PM,116.034kWh,3.500kWh/kW,"5,748W","5,760W",0.174kW/kW,21.9C,243.0V,7.534kWh,564W,
2024/11/20,2:10PM,115.554kWh,3.486kWh/kW,"7,428W","7,428W",0.224kW/kW,21.9C,243.3V,7.487kWh,372W,
2024/11/20,2:05PM,114.935kWh,3.467kWh/kW,"16,932W","16,932W",0.511kW/kW,21.9C,245.6V,7.456kWh,180W,
2024/11/20,2:00PM,113.524kWh,3.425kWh/kW,"20,376W","20,376W",0.615kW/kW,22.1C,251.3V,7.441kWh,792W,
2024/11/20,1:55PM,111.826kWh,3.373kWh/kW,"22,320W","22,320W",0.673kW/kW,21.9C,251.5V,7.375kWh,528W,
2024/11/20,1:50PM,109.966kWh,3.317kWh/kW,"15,876W","15,876W",0.479kW/kW,21.9C,247.9V,7.331kWh,996W,
2024/11/20,1:45PM,108.643kWh,3.277kWh/kW,"12,336W","12,336W",0.372kW/kW,21.9C,247.4V,7.248kWh,240W,
2024/11/20,1:40PM,107.615kWh,3.246kWh/kW,"18,624W","18,624W",0.562kW/kW,21.8C,249.1V,7.228kWh,336W,
2024/11/20,1:35PM,106.063kWh,3.199kWh/kW,"22,044W","22,044W",0.665kW/kW,21.6C,245.8V,7.200kWh,540W,
2024/11/20,1:30PM,104.226kWh,3.144kWh/kW,"19,020W","19,020W",0.574kW/kW,21.6C,250.2V,7.155kWh,396W,
2024/11/20,1:25PM,102.641kWh,3.096kWh/kW,"14,436W","14,436W",0.435kW/kW,21.6C,245.4V,7.122kWh,660W,
2024/11/20,1:20PM,101.438kWh,3.060kWh/kW,"17,604W","17,616W",0.531kW/kW,21.9C,248.8V,7.067kWh,324W,
2024/11/20,1:15PM,99.970kWh,3.016kWh/kW,"14,856W","14,856W",0.448kW/kW,21.9C,245.6V,7.040kWh,648W,
2024/11/20,1:10PM,98.732kWh,2.978kWh/kW,"22,152W","22,140W",0.668kW/kW,21.8C,247.3V,6.986kWh,168W,
2024/11/20,1:05PM,96.887kWh,2.923kWh/kW,"29,532W","29,532W",0.891kW/kW,21.8C,248.0V,6.972kWh,12W,
2024/11/20,1:00PM,94.426kWh,2.848kWh/kW,"29,304W","29,304W",0.884kW/kW,21.8C,249.4V,6.971kWh,456W,
2024/11/20,12:55PM,91.984kWh,2.775kWh/kW,"27,960W","27,960W",0.843kW/kW,21.8C,249.5V,6.933kWh,24W,
2024/11/20,12:50PM,89.654kWh,2.704kWh/kW,"26,880W","26,880W",0.811kW/kW,21.8C,249.1V,6.931kWh,480W,
2024/11/20,12:45PM,87.414kWh,2.637kWh/kW,"19,152W","19,152W",0.578kW/kW,21.0C,245.7V,6.891kWh,240W,
2024/11/20,12:40PM,85.818kWh,2.589kWh/kW,"27,792W","27,792W",0.838kW/kW,21.0C,245.1V,6.871kWh,48W,
2024/11/20,12:35PM,83.502kWh,2.519kWh/kW,"26,820W","26,820W",0.809kW/kW,21.0C,250.7V,6.867kWh,660W,
2024/11/20,12:30PM,81.267kWh,2.451kWh/kW,"25,548W","25,548W",0.771kW/kW,20.8C,248.2V,6.812kWh,204W,
2024/11/20,12:25PM,79.138kWh,2.387kWh/kW,"29,952W","29,952W",0.904kW/kW,20.8C,250.6V,6.795kWh,720W,
2024/11/20,12:20PM,76.642kWh,2.312kWh/kW,"15,924W","15,924W",0.480kW/kW,20.1C,251.8V,6.735kWh,228W,
2024/11/20,12:15PM,75.315kWh,2.272kWh/kW,"26,520W","26,508W",0.800kW/kW,20.1C,248.5V,6.716kWh,648W,
2024/11/20,12:10PM,73.106kWh,2.205kWh/kW,"12,588W","12,588W",0.380kW/kW,20.4C,251.0V,6.662kWh,300W,
2024/11/20,12:05PM,72.057kWh,2.174kWh/kW,"13,092W","13,092W",0.395kW/kW,20.4C,253.3V,6.637kWh,324W,
2024/11/20,12:00PM,70.966kWh,2.141kWh/kW,"16,392W","16,380W",0.494kW/kW,20.2C,249.1V,6.610kWh,456W,
2024/11/20,11:55AM,69.601kWh,2.100kWh/kW,"21,636W","21,636W",0.653kW/kW,20.4C,251.0V,6.572kWh,180W,
2024/11/20,11:50AM,67.798kWh,2.045kWh/kW,"21,444W","21,444W",0.647kW/kW,20.4C,252.6V,6.557kWh,564W,
2024/11/20,11:45AM,66.011kWh,1.991kWh/kW,"26,784W","26,784W",0.808kW/kW,20.2C,252.2V,6.510kWh,48W,
2024/11/20,11:40AM,63.779kWh,1.924kWh/kW,"16,248W","16,248W",0.490kW/kW,20.0C,252.6V,6.506kWh,264W,
2024/11/20,11:35AM,62.425kWh,1.883kWh/kW,"15,108W","15,108W",0.456kW/kW,20.0C,248.8V,6.484kWh,420W,
2024/11/20,11:30AM,61.166kWh,1.845kWh/kW,"24,888W","24,888W",0.751kW/kW,19.9C,247.0V,6.449kWh,24W,
2024/11/20,11:25AM,59.092kWh,1.783kWh/kW,"24,864W","24,864W",0.750kW/kW,19.9C,251.3V,6.447kWh,528W,
2024/11/20,11:20AM,57.020kWh,1.720kWh/kW,"11,916W","11,916W",0.359kW/kW,19.2C,247.5V,6.403kWh,348W,
2024/11/20,11:15AM,56.027kWh,1.690kWh/kW,"20,292W","20,280W",0.612kW/kW,19.2C,246.2V,6.374kWh,612W,
2024/11/20,11:10AM,54.337kWh,1.639kWh/kW,"12,792W","12,792W",0.386kW/kW,19.2C,250.4V,6.323kWh,360W,
2024/11/20,11:05AM,53.271kWh,1.607kWh/kW,"18,516W","18,516W",0.559kW/kW,18.7C,246.8V,6.293kWh,276W,
2024/11/20,11:00AM,51.728kWh,1.560kWh/kW,"27,012W","27,012W",0.815kW/kW,18.7C,250.9V,6.270kWh,660W,
2024/11/20,10:55AM,49.477kWh,1.493kWh/kW,"24,132W","24,132W",0.728kW/kW,18.8C,250.5V,6.215kWh,36W,
2024/11/20,10:50AM,47.466kWh,1.432kWh/kW,"22,968W","22,968W",0.693kW/kW,18.8C,249.9V,6.212kWh,456W,
2024/11/20,10:45AM,45.552kWh,1.374kWh/kW,"24,240W","24,240W",0.731kW/kW,18.5C,249.1V,6.174kWh,192W,
2024/11/20,10:40AM,43.532kWh,1.313kWh/kW,"13,332W","13,332W",0.402kW/kW,18.5C,247.2V,6.158kWh,180W,
2024/11/20,10:35AM,42.421kWh,1.280kWh/kW,"16,632W","16,632W",0.502kW/kW,18.2C,249.0V,6.143kWh,504W,
2024/11/20,10:30AM,41.035kWh,1.238kWh/kW,"19,668W","19,668W",0.593kW/kW,18.2C,251.1V,6.101kWh,60W,
2024/11/20,10:25AM,39.396kWh,1.188kWh/kW,"21,636W","21,636W",0.653kW/kW,18.0C,250.0V,6.096kWh,324W,
2024/11/20,10:20AM,37.593kWh,1.134kWh/kW,"14,748W","14,736W",0.445kW/kW,18.0C,248.2V,6.069kWh,348W,
2024/11/20,10:15AM,36.365kWh,1.097kWh/kW,"15,156W","15,168W",0.458kW/kW,17.6C,247.0V,6.040kWh,612W,
