Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2029/11/20,11:55PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,-,244.6V,53.632kWh,720W,
2029/11/20,11:50PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,-,245.2V,53.572kWh,648W,
2029/11/20,11:45PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,-,244.5V,53.518kWh,576W,
2029/11/20,11:40PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,14.9C,244.8V,53.470kWh,528W,
2029/11/20,11:35PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,15.3C,244.9V,53.426kWh,528W,
2029/11/20,11:30PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.4C,245.4V,53.382kWh,408W,
2029/11/20,11:25PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.4C,246.1V,53.348kWh,408W,
2029/11/20,11:20PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,15.9C,246.0V,53.314kWh,600W,
2029/11/20,11:15PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,15.9C,245.6V,53.264kWh,768W,
2029/11/20,11:10PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.0C,245.2V,53.200kWh,840W,
2029/11/20,11:05PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.0C,244.3V,53.130kWh,888W,
2029/11/20,11:00PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.1C,243.8V,53.056kWh,936W,
2029/11/20,10:55PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.1C,243.7V,52.978kWh,"1,224W",
2029/11/20,10:50PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.1C,243.9V,52.876kWh,"1,080W",
2029/11/20,10:45PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.4C,243.7V,52.786kWh,"1,056W",
2029/11/20,10:40PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.4C,243.1V,52.698kWh,"1,176W",
2029/11/20,10:35PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,16.1C,242.7V,52.600kWh,"1,176W",
2029/11/20,10:30PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.0C,243.0V,52.502kWh,"1,176W",
2029/11/20,10:25PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.0C,242.4V,52.404kWh,"1,176W",
2029/11/20,10:20PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.0C,242.4V,52.306kWh,"1,104W",
2029/11/20,10:15PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.7C,241.9V,52.214kWh,"1,032W",
2029/11/20,10:10PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.7C,241.9V,52.128kWh,984W,
2029/11/20,10:05PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.1C,241.8V,52.046kWh,"1,032W",
2029/11/20,10:00PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.0C,241.5V,51.960kWh,"1,488W",
2029/11/20,9:55PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.0C,239.2V,51.836kWh,"1,440W",
2029/11/20,9:50PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.0C,241.1V,51.716kWh,"1,128W",
2029/11/20,9:45PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.0C,240.5V,51.622kWh,"1,152W",
2029/11/20,9:40PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,17.0C,239.4V,51.526kWh,"1,152W",
2029/11/20,9:35PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.1C,241.2V,51.430kWh,"1,224W",
2029/11/20,9:30PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.1C,241.0V,51.328kWh,"1,176W",
2029/11/20,9:25PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.1C,240.4V,51.230kWh,"1,248W",
2029/11/20,9:20PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.4C,239.9V,51.126kWh,"1,248W",
2029/11/20,9:15PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.6C,239.9V,51.022kWh,"1,080W",
2029/11/20,9:10PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,18.6C,240.3V,50.932kWh,"1,080W",
2029/11/20,9:05PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,19.0C,241.4V,50.842kWh,"1,104W",
2029/11/20,9:00PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,19.0C,241.3V,50.750kWh,"1,056W",
2029/11/20,8:55PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,22.0C,242.0V,50.662kWh,"1,056W",
2029/11/20,8:50PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,22.0C,242.3V,50.574kWh,"1,032W",
2029/11/20,8:45PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,22.0C,241.9V,50.488kWh,720W,
2029/11/20,8:40PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,22.0C,239.8V,50.428kWh,816W,
2029/11/20,8:35PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,21.1C,240.7V,50.360kWh,936W,
2029/11/20,8:30PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,21.1C,240.5V,50.282kWh,"1,008W",
2029/11/20,8:25PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,23.0C,241.5V,50.198kWh,"1,416W",
2029/11/20,8:20PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,23.0C,239.2V,50.080kWh,"1,176W",
2029/11/20,8:15PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,23.0C,240.2V,49.982kWh,"1,056W",
2029/11/20,8:10PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,23.0C,239.2V,49.894kWh,"1,176W",
2029/11/20,8:05PM,193.071kWh,5.824kWh/kW,0W,0W,0.000kW/kW,23.0C,240.3V,49.796kWh,648W,
2029/11/20,8:00PM,193.071kWh,5.824kWh/kW,12W,24W,0.001kW/kW,24.0C,241.5V,49.742kWh,564W,
2029/11/20,7:55PM,193.069kWh,5.824kWh/kW,84W,84W,0.003kW/kW,24.0C,242.7V,49.695kWh,564W,
2029/11/20,7:50PM,193.062kWh,5.824kWh/kW,192W,180W,0.005kW/kW,24.0C,242.0V,49.648kWh,"1,224W",
