Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2010/12/20,11:55PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,10.9C,243.2V,16.119kWh,"1,572W",
2010/12/20,11:50PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.1C,243.4V,15.988kWh,"1,536W",
2010/12/20,11:45PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.1C,245.6V,15.860kWh,"1,704W",
2010/12/20,11:40PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.3V,15.718kWh,"1,680W",
2010/12/20,11:35PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,244.8V,15.578kWh,"1,656W",
2010/12/20,11:30PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.7V,15.440kWh,"1,704W",
2010/12/20,11:25PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.7V,15.298kWh,"1,608W",
2010/12/20,11:20PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,246.2V,15.164kWh,"1,536W",
2010/12/20,11:15PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.4V,15.036kWh,"1,680W",
2010/12/20,11:10PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,244.3V,14.896kWh,"1,776W",
2010/12/20,11:05PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.6V,14.748kWh,"1,800W",
2010/12/20,11:00PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,244.6V,14.598kWh,"1,872W",
2010/12/20,10:55PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.5V,14.442kWh,"1,848W",
2010/12/20,10:50PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.2V,14.288kWh,"1,896W",
2010/12/20,10:45PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.4V,14.130kWh,"1,656W",
2010/12/20,10:40PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,245.9V,13.992kWh,"1,560W",
2010/12/20,10:35PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,244.1V,13.862kWh,"1,608W",
2010/12/20,10:30PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,244.6V,13.728kWh,"1,704W",
2010/12/20,10:25PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,246.1V,13.586kWh,"2,448W",
2010/12/20,10:20PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,247.6V,13.382kWh,"2,016W",
2010/12/20,10:15PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,242.3V,13.214kWh,"1,944W",
2010/12/20,10:10PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,241.2V,13.052kWh,"1,680W",
2010/12/20,10:05PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,243.3V,12.912kWh,"1,032W",
2010/12/20,10:00PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,243.6V,12.826kWh,"1,056W",
2010/12/20,9:55PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.2C,243.0V,12.738kWh,"1,104W",
2010/12/20,9:50PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.4C,242.5V,12.646kWh,"1,200W",
2010/12/20,9:45PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.4C,243.7V,12.546kWh,"1,176W",
2010/12/20,9:40PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.5C,243.9V,12.448kWh,"1,176W",
2010/12/20,9:35PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.5C,242.2V,12.350kWh,"1,056W",
2010/12/20,9:30PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.7C,241.7V,12.262kWh,"1,056W",
2010/12/20,9:25PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.8C,241.5V,12.174kWh,912W,
2010/12/20,9:20PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.8C,241.5V,12.098kWh,912W,
2010/12/20,9:15PM,173.691kWh,5.240kWh/kW,0W,0W,0.000kW/kW,11.8C,242.2V,12.022kWh,864W,
