Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2006/12/20,11:55PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.2C,244.9V,21.134kWh,708W,
2006/12/20,11:50PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.4C,244.3V,21.075kWh,552W,
2006/12/20,11:45PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.4C,243.7V,21.029kWh,696W,
2006/12/20,11:40PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.5C,244.8V,20.971kWh,720W,
2006/12/20,11:35PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.5C,244.0V,20.911kWh,648W,
2006/12/20,11:30PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.6C,245.3V,20.857kWh,552W,
2006/12/20,11:25PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.6C,246.2V,20.811kWh,528W,
2006/12/20,11:20PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.6C,245.1V,20.767kWh,552W,
2006/12/20,11:15PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.7C,245.7V,20.721kWh,408W,
2006/12/20,11:10PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.8C,243.7V,20.687kWh,384W,
2006/12/20,11:05PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.8C,247.0V,20.655kWh,432W,
2006/12/20,11:00PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,11.8C,245.2V,20.619kWh,672W,
2006/12/20,10:55PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.2C,242.9V,20.563kWh,648W,
2006/12/20,10:50PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.2C,242.6V,20.509kWh,648W,
2006/12/20,10:45PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.2C,243.2V,20.455kWh,672W,
2006/12/20,10:40PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.5C,243.4V,20.399kWh,648W,
2006/12/20,10:35PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.5C,244.1V,20.345kWh,672W,
2006/12/20,10:30PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.5C,243.7V,20.289kWh,576W,
2006/12/20,10:25PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.5C,245.1V,20.241kWh,528W,
2006/12/20,10:20PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.5C,244.2V,20.197kWh,504W,
2006/12/20,10:15PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.9C,242.2V,20.155kWh,576W,
2006/12/20,10:10PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.9C,243.8V,20.107kWh,528W,
2006/12/20,10:05PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.9C,243.1V,20.063kWh,648W,
2006/12/20,10:00PM,230.836kWh,6.963kWh/kW,0W,0W,0.000kW/kW,12.9C,242.9V,20.009kWh,"1,824W",
