Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used,
2028/11/20,11:55PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,-,241.5V,20.380kWh,588W,
2028/11/20,11:50PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,-,241.9V,20.331kWh,696W,
2028/11/20,11:45PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,241.5V,20.273kWh,672W,
2028/11/20,11:40PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,241.6V,20.217kWh,672W,
2028/11/20,11:35PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,241.4V,20.161kWh,720W,
2028/11/20,11:30PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.4C,242.4V,20.101kWh,648W,
2028/11/20,11:25PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.4C,242.6V,20.047kWh,600W,
2028/11/20,11:20PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.1C,238.9V,19.997kWh,480W,
2028/11/20,11:15PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.1C,241.9V,19.957kWh,"1,056W",
2028/11/20,11:10PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,20.9C,243.2V,19.869kWh,936W,
2028/11/20,11:05PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,20.9C,242.1V,19.791kWh,"1,080W",
2028/11/20,11:00PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.0C,241.9V,19.701kWh,"1,056W",
2028/11/20,10:55PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.0C,241.3V,19.613kWh,"1,056W",
2028/11/20,10:50PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,241.2V,19.525kWh,"1,152W",
2028/11/20,10:45PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.9C,240.8V,19.429kWh,"1,008W",
2028/11/20,10:40PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.9C,241.6V,19.345kWh,936W,
2028/11/20,10:35PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,241.6V,19.267kWh,984W,
2028/11/20,10:30PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.5C,242.9V,19.185kWh,936W,
2028/11/20,10:25PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.3C,243.2V,19.107kWh,984W,
2028/11/20,10:20PM,156.728kWh,4.728kWh/kW,0W,0W,0.000kW/kW,21.3C,242.4V,19.025kWh,912W,
